title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
(旧视频) 我的真丝衬衫collection 1 : Equipment、Joie、Sea,美妆,1,1681,6,1,19,4,3,1,thelittleph,33490715,1467065347
火炬之光2联机任务P1：我是神枪手,单机游戏,1,712,5,10,0,9,3,8,吃喝不愁的Live,17464395,1467065390
【宫河训练营】第3期·白龙，从失败中寻求胜利,网络游戏,1,336,17,9,2,7,5,0,宫河家の空腹,308413,1467065542
云景 重生只为遇见你 E10-2  云景大旗我还是照样扛！理你作甚！,影视剪辑,2,384,6,3,17,0,11,0,不知处来的那枚果,8409463,1467065540
【张艺兴】一个超正经的安利视频——张艺兴为什么辣么帅？,明星,1,44267,615,250,2567,1258,380,148,这不金金嘛,2281892,1467063246
630. AFS Mickey - 影流之主 劫 vs 岩雀 塔莉垭 - 韩服LOL大师 545LP,网络游戏,2,206,0,3,2,0,5,0,KFC小峰,9821962,1467062029
十大同人PMV动画歌曲,综合,2,313,3,11,17,2,4,0,DirtyBlackFURRY,10397590,1467063741
【钢琴】Melodies of Life - 最终幻想IX,演奏,1,2678,16,23,79,55,31,30,OathKeeper13,170966,1467062488
冰岛对阵英格兰赛后，球员与球迷的战吼,社科人文,2,32895,58,37,420,73,225,100,MrXTianY,1519891,1467062795
【高中生quiz】20160626报名宣传SP【生肉】,综艺,2,779,21,1,13,0,6,0,廣海渉,18948462,1467062467
看我半藏6杀刷屏,电子竞技,1,421,0,0,2,2,3,1,向路痴问路,7182960,1467062021
【NGA守望先锋区】一人Carry全场集锦 #4,电子竞技,2,2809,67,11,19,2,14,0,NGA守望先锋区,8004440,1467061047
【手书网王】Speed Star【白石藏之介】,短片·手书·配音,2,3383,109,17,181,44,23,73,03030264,1340584,1467064339
【帝都风景】part9 380路副驾驶视角全程POV【改版】,日常,1,965,8,13,9,7,7,5,HEHE赫赫贺,3639347,1467064297
《卑弥呼》狂鼠3进攻国王大道,电子竞技,1,210,20,4,0,2,1,0,卑弥呼呼,12247057,1467064531
【剧情翻译】极限脱出3 零时困境01--第一个结局,单机游戏,1,5542,12,19,27,13,14,2,自闭少女有猫饼,13336998,1467064390
神作向：Muv-Luv Alternative无限流程91·樱花作战（上）,单机游戏,1,1350,14,2,28,41,10,4,看家猫耳娘,4076533,1467061936
【EmilyFox】6月爱用品 2016,美妆,2,1959,22,58,47,5,1,0,一直喵OneStraightCat,325406,1467064275
美女你谁？,搞笑,2,7088,63,48,53,9,30,1,houtei,5750337,1467071229
真人版『最终幻想7』,日常,2,2201,148,23,55,7,26,6,ldj7,136001,1467071439
【中英双字】KathleenLights Foreo Luna 2洁面仪 VS 仿品Solo Mio测评,美妆,2,3044,9,2,64,4,31,3,EF字幕组官方帐号,8070494,1467071429
Hardcore vs Metal,音乐综合,2,184,2,2,3,0,12,2,hirolii,27513221,1467071422
 [MyYunho]将爱九周年生日贺-I Honestly Love U,明星,2,508,32,3,28,15,13,2,将爱MyYunho允浩站,9858467,1467071314
魔兽世界60年代 暮色森林 精英摩拉迪姆背后的故事,网络游戏,1,1640,3,10,2,6,10,11,瓶某某,31976043,1467073027
方舟生存进化-29《起源篇-单抓泰坦龙》,单机游戏,1,52529,935,139,163,1441,55,265,多亚,27548339,1467072104
【外教作业-第一弹】Strange Adventure,搞笑,1,191,81,8,0,4,12,1,漫小蕉,19169007,1467071551
绘森活半小时线稿速涂视频系列 DAY #005,绘画,1,344,2,2,3,0,4,0,Tee滋悠,17546905,1467072425
法国小哥学习中文real懵逼,搞笑,1,521522,6351,1412,3988,24465,1576,18847,信誓蛋蛋,32786875,1467072452
20160625 SNH48 XII《剧场女神》公演 宋雨珊生日主题特别环节,明星,2,567,7,2,12,4,4,0,宅の轨迹,292016,1467072654
饭拍 20160518王青超级大首映 状况剧（古装）,明星,2,7282,492,34,330,60,34,0,Fayyyyy君,16470690,1467071949
[游戏改-七月新番]星之梦planetarian 游戏实况【全P上传完毕】,单机游戏,1,2701,69,44,90,62,9,7,Yom1ngi7-,1268919,1467073044
【喜从天降】2002 田馥甄HEBE被整  S.H.E.整人节目,综艺,2,43909,2390,168,1087,23,242,97,褔萝卜,4971546,1467072582
【TV720P】 濒危物种少女 【异域字幕组】,完结动画,2,19638,982,47,1003,54,23,17,GardenOfSinnes,8343391,1467072116
特拉斯线圈公主祈愿十连抽,手机游戏,1,2095,19,7,3,7,4,1,Mayumi゜,18672352,1467072345
杂音色波纹疾走：修复曾经的一些视频,音乐综合,1,357,0,1,4,0,3,1,邵大笑,7880491,1467072433
兄贵 the VANastic,鬼畜调教,2,0,0,0,0,0,4,0,YY切克闹、,29767288,1467072862
【老岳父】酒鬼大爷生气了，酒鬼：朕只是懒的搭理你，你还没完了是吧！,汪星人,2,18121,75,22,82,11,21,18,仟水君,4625158,1467072935
【Sora】Sora no kakera【OST】,音乐综合,2,735,10,4,27,9,11,6,共和国之辉,1820327,1467071466
国战，僵尸克己只求野，诸葛空城奈我何，王司徒解说三国杀,桌游棋牌,1,532,9,6,1,4,8,0,我才是王司徒,952712,1467072544
老IG打野可见影子和笑笑，方块龙欢声笑语中上分！,电子竞技,1,5861,16,17,26,11,11,18,那些年我们追过的影,32851305,1467071903
有珠的第一军团 哥特舰队阿玛达 星际战士2v2视频,单机游戏,1,1016,3,1,3,6,3,4,久逺寺有珠,9215556,1467071668
【MMD阿松】fighter【保留组】,MMD·3D,2,1024,32,8,141,7,10,2,鱼翅旺馒,218084,1467073021
【同人】一美，啊哈【郎的诱惑】,影视剪辑,2,931,15,4,21,2,1,0,溪桥柳细,14542309,1467072460
【WiiU】《马里奥&索尼克在里约奥运会2016》 全项目试玩 索尼克,单机游戏,1,8129,362,35,95,43,28,35,劲爆音速,9653135,1467073214
【黄亘玛】我的世界 04 整理矿场,单机游戏,1,55,2,0,0,1,3,1,Wataru黄亘玛,13615872,1467072702
薛之谦- 我好像在哪见过你-MV混剪,音乐综合,2,3400,72,33,54,22,22,2,一只长苔藓的石头,13237166,1467071965
FLAG杯！《守望先锋》64进32比赛第八天第三场，第四场，64进32比赛完,电子竞技,1,75054,2073,539,279,602,70,7,神奇陆夫人,419220,1467073335
【東方 Touhou】 非科学的表裏一体 - 豚乙女,音乐综合,2,1430,93,12,77,24,23,6,爱诺蕾亚,5343578,1467071783
EXO萌死他 迷妹（正常）翻唱版,明星,2,1043,14,2,9,1,11,1,sqluxy,3090422,1467072835
58式-2468D输出,网络游戏,1,170,0,1,3,1,1,2,夜雨下的千本,7411689,1467071754
[防弹少年团]born singer dvd官方版＋饭拍,明星,2,1709,6,1,154,2,20,0,偷吃烤鸭包,23110942,1467071794
 [HoonyCafe字幕组]20160626蒙歌 姜成勋cut,明星,2,26195,612,14,648,47,100,83,姜成勋的蜜糖罐,29785842,1467072077
【PS4】赛车计划 LMP1 布鲁诺赛道（内含摩纳哥BUG花絮）,单机游戏,1,158,0,0,0,0,7,0,死鬼清风,11820929,1467071821
【普通】不晒卡，红月四星歌全连,音游,1,532,4,31,6,7,4,0,那年我们曾一起,24814672,1467071587
《基耶斯洛夫斯基谈基耶斯洛夫斯基》：如果你还活着，昨天是你75岁生日。,影视剪辑,2,3325,2,5,494,25,50,41,诗与电影,28070535,1467072955
【电竞毒瘤】新英雄柏崎星奈,电子竞技,1,342,5,0,0,1,10,0,諾幻晴,2851268,1467072109
【新鲜出炉的美味新人，乃们不来品尝吗】这里好像只有《火柴人战争》呢！【上集】,单机游戏,1,235,3,3,1,4,4,2,Raihngee,32822349,1467071562
【防弹少年团】Cypher PT.2 Triptych现场舞台,明星,2,23272,234,32,1504,62,235,325,woaiasn,10981365,1467071864
钟繇佐定活墨难赴死，诸葛恪黩武啪神能逆风，王司徒解说三国杀,桌游棋牌,1,504,11,5,0,7,5,0,我才是王司徒,952712,1467072558
【外教作业-第二弹】Thailand Adventure,搞笑,1,167,69,4,0,1,8,0,漫小蕉,19169007,1467071837
【若风解说】五杀核爆电焊工  究极射线秒全场,网络游戏,1,87615,2316,454,174,454,36,12,Misaya若风解说,3020100,1467073080
【血缘诅咒DLC老猎人】  迅猛式速通向攻略解说第五期,单机游戏,1,5698,50,17,19,37,6,19,19式桶装火药,11027675,1467072437
【复合MMD】爱丽丝·卡塔雷特 缤纷梦色游行,MMD·3D,2,518,10,10,27,5,8,4,Damn☆You,735882,1467072800
【熊叔实验室】如何快速搭建一个简易帐篷 @conandiy,科学科普,2,21718,139,53,174,35,20,22,conandiy,22009424,1467071990
完美开局！—【这是我的战争】EP—10,单机游戏,1,381,7,8,3,6,3,0,小可Free,2663855,1467071566
20160627 成就：亲亲摸摸我的巧儿媳妇，顺便搭个脚~  巧儿：快把你臭脚放下来！,大熊猫,2,604,23,3,23,1,5,0,汽水的奶白肚腩,22576805,1467072712
王者荣耀李白解说,电子竞技,1,10432,158,31,29,38,8,1,晔陌辰,25594781,1467072097
『Go! Go! Korea! 』预告,单机游戏,2,346,4,9,20,2,8,2,ldj7,136001,1467071820
【帽子钢琴】文学少女(男高OST),演奏,1,866,8,12,12,20,9,7,Smashproof,2150330,1467072099
【三国群英传7】雨澈的一统天下之旅第十二P,单机游戏,1,279,1,1,2,0,4,1,雨澈天心,3312932,1467072871
【雷欧】World Fail MineCraft空岛多模组生存 EP.11 旋转工艺，不这是爆炸工艺,单机游戏,1,269,1,2,2,0,14,2,回不到天空的星,19187028,1467072412
【一一实况】AMNESIA失忆症TOMA线第一期,单机游戏,1,272,0,1,11,0,3,1,赞牙_斗牙,8418495,1467073061
【MMD会社☆少女】凛然如绽放的花朵【Chica Edgeworth】,MMD·3D,2,97,2,0,8,1,1,0,鱼翅旺馒,218084,1467073191
【黑之契约者】Blood Shaker,MAD·AMV,2,435,10,4,11,4,3,2,鱼翅旺馒,218084,1467073364
【老岳父】回家发现酸奶被咬坏喝完差点冤枉无辜幸好有表弟，真凶竟然是看起来最老实的,汪星人,2,83202,366,41,577,60,142,182,仟水君,4625158,1467073352
【Can't Control Myself】单曲循环 Remix - Can't Control Myself,音乐综合,2,516,12,7,19,6,16,5,TitaniumElement,603693,1467073887
救赎小道老1奶德视角,网络游戏,1,336,1,0,1,6,7,0,hedyhyy,3126355,1467073770
【Don't Be So Hard】单曲循环 Remix - Don't Be So Hard On Yourself,音乐综合,2,309,4,3,11,2,11,1,TitaniumElement,603693,1467073714
【暗蓝解说】地狱边境EP1:高达250的智商暴露无遗,单机游戏,1,168,30,5,2,11,1,0,暗蓝轨迹,7473878,1467073423
A little while by Michael Hansen,日常,1,85,0,0,0,0,3,0,牌艺师_陆龑_绵羊,3743795,1467073591
【钢琴即兴】大神OST - Reset (感谢版),演奏,1,3227,5,12,19,23,13,16,Smashproof,2150330,1467073984
【新番虾扯蛋】七月是你的基♂情,综合,1,1013,97,8,11,13,5,0,欧洲人の宅君,6494686,1467073682
★我的世界★Minecraft《安逸菌de天空工厂2》MC单人模组科技空岛生存 Ep.6 全自动筛矿,单机游戏,1,13746,168,15,45,56,13,78,安逸菌,6575218,1467074443
机械巫师 上市宣传片,单机游戏,2,1892,11,7,13,1,7,1,车牌,3506,1467074763
山手線運行妨害池沼逮捕,日常,2,2538,67,13,74,3,30,21,DYU那星,5530956,1467073541
【あやた】随管弦乐起舞,翻唱,2,176,1,1,12,2,4,0,hk2g,319482,1467073869
【早木旋子ft洵以子】我要做你女朋友,翻唱,1,15366,166,63,81,149,50,82,早木旋子,3090403,1467073540
【纪录片】简单活法：危机即转机 A Simpler Way- Crisis as Opportunity 2016【生肉,人文·历史,2,1112,4,1,66,5,22,4,僧活家_MonkModeMan,13427546,1467074506
又是吴海英 EP17 吻戏cut 【韩迷】,影视剪辑,2,30698,23,6,52,3,8,7,夏侯佩婷,10637561,1467074217
[初稿】日常人机,电子竞技,1,130,3,5,2,14,2,0,三色_Jeynes,33448560,1467074551
"【粵語, 飛機聲, 耳搔】ASMR Dr Price的放鬆閒聊5  S4E8",其他,1,12731,362,161,184,243,36,30,Richard_Price,1597982,1467073421
【今古奇观】之虎狼计,搞笑,2,2683,6,7,95,10,7,8,养耗子防猫,4159782,1467073548
【北斗】MIKU FT 手残演示,音游,1,269,11,4,5,10,6,0,北逗神拳,45066,1467074731
How the choices you make can affect your genes - Carlos Guer,社科人文,2,130,3,0,5,1,1,0,_REMOVED_,10814949,1467073920
令人绝望的丧尸生存模式！《死光导演剪辑版》生存模式挑战！,单机游戏,2,29844,798,157,207,142,22,170,间月,533575,1467073525
[Geometry Dash][2.02]Z,单机游戏,1,781,4,12,6,10,15,3,Ginger88895,14262707,1467074703
牌艺师：陆龑（绵羊） 街头随拍,日常,1,117,0,1,0,0,0,0,牌艺师_陆龑_绵羊,3743795,1467074530
【盐与避难所】受苦初体验实况 P4·BOSS遍地走还怎么打,单机游戏,1,50,1,1,0,2,6,0,渐渐渐渐TU了菌,31670404,1467073663
[ youtube精选 精彩集锦 ] 守望先锋 【 超帅全场最佳合集第一集 】,电子竞技,2,2862,27,7,12,1,8,0,守望先锋查询助手,31974736,1467073839
SNH48Team XII 宋雨珊solo 《糖》,明星,2,1471,13,2,22,0,15,2,宅の轨迹,292016,1467073615
山东师范大学历山学院13级动漫与设计毕业纪念视频,日常,1,1065,2,5,5,8,7,2,我的天你在干什么,2218342,1467074555
韩剧 [我的公主 ] OST （Kasio-Taru）公开宣传曲 高清,预告 资讯,2,3892,7,7,34,2,12,13,spiritone1,10157485,1467073768
160627 献礼「安好」,明星,1,74,3,0,5,4,11,2,霸道总裁久约,33448686,1467074556
【使命召唤ol】农场AB点卡喷日常,网络游戏,1,514,1,0,2,0,11,5,拉斐尔鹰,13409901,1467074784
[ youtube精选 精彩集锦 ] 守望先锋 【 秀的就是操作第三集 】,电子竞技,2,737,1,1,0,0,7,0,守望先锋查询助手,31974736,1467074204
裸装大剑，单挑钢龙白金,网络游戏,1,159,0,1,0,0,10,1,小明同学模玩分享,32471052,1467073552
【TED出品】官方对战平台天梯行51 遭遇神秘高手,网络游戏,2,826,13,5,2,6,9,0,雪の人形,190905,1467074765
【Minecraft】【小银】rpg地图《盘灵古域》第四集,单机游戏,1,68,2,3,0,0,3,0,臭不要脸の小银,25286199,1467074539
面团发酵实验,科学科普,2,1415,1,7,22,4,16,5,MinazukiSara,18231106,1467073489
合球为一 《云间幻境:VR迷你高尔夫》 | Jacksepticeye | BE ONE WITH THE BALL,单机游戏,2,568,1,3,1,4,6,1,利是包,6856883,1467074315
小鸟，你还记得那天和我那天的纸飞机吗？,单机游戏,1,124,0,6,2,4,4,1,啾啾啾楸,1419803,1467073435
"【鹿晗】If I was your boyfriend, never let you go.（舔屏向）",明星,1,1205,32,7,71,29,12,0,蒂儿鹿,32980309,1467073898
[MAD]F/SN(UBW)-life goes on,MAD·AMV,1,2567,35,31,99,70,25,4,多拉艾薇梦,317774,1467074287
《海若有因》,明星,2,29320,678,86,1382,143,191,232,真域RealZone,25572995,1467073609
【搬运】MonstaX's undying love towards Seventeen,明星,2,4310,33,7,159,2,9,1,年糕绵绵,8521819,1467074742
安可-《慢慢走》,明星,2,14002,364,33,642,99,65,121,真域RealZone,25572995,1467074019
【自制字幕】杉田「买了津田健次郎的写真」津田健次郎「作为感谢给你一个吻吧」,官方延伸,2,65038,64,64,1911,121,173,752,刃叶,311835,1467073884
【正经教程】音频篇③ 歌曲后期的进阶知识（上）,野生技术协会,1,3017,78,45,286,107,30,11,炎煌青,7331780,1467074078
【Asmrsurge】木质+花岗岩 研钵、杵的声音(无人声),其他,2,22553,383,157,1668,81,62,56,微风料峭_,3061284,1467074225
【镜音连音源】【超清】soundless voice【初音未来 FT】,VOCALOID·UTAU,1,8729,193,20,618,96,61,94,仓木仓,1332169,1467074060
传哈弗H7有重大设计缺陷？观冬煮试驾,汽车,1,1793,15,9,3,0,2,0,车扯,22803493,1467074387
【吃汉】吃汉教你毁日语--抓娃娃,日常,1,461,4,1,11,4,8,0,SERN小贝,32374,1467074380
【转载】GTA5 BMX 自作-他录 “Race 3” Evolve Stunting,单机游戏,2,319,11,3,2,7,10,0,bilibili丶taotao,10620498,1467074743
【木木君】孤独患者,翻唱,1,207,1,6,0,6,4,0,手滑的木木君,2509353,1467074225
想和我比菜？4（ap巴德）,电子竞技,1,848,6,4,3,0,6,0,SwAmiiii,1818004,1467074949
【柒星家族  李昊潼&高子豪】宅舞 《快乐合成器》,宅舞,1,3518,74,16,19,17,26,2,柒星family,9799325,1467075416
【局座】丑八怪,人力VOCALOID,1,276102,3208,573,3654,3104,1052,64,滑音未来,7019628,1467074901
[ youtube精选 精彩集锦 ] 守望先锋 【 半藏爆头合集，各路大神亲自演示 】,电子竞技,2,3064,12,9,14,1,9,0,守望先锋查询助手,31974736,1467074822
【Yu】《刺客联盟》视频流程 第一期,单机游戏,1,277,5,0,6,0,7,1,YusVs,13369747,1467075052
我的世界Minecraft[动画视频] - 欢迎来到乔登镇,单机游戏,2,174,3,0,2,1,3,0,星E君,1585577,1467075293
黑魂3来旅游3正经点这不是夜袭,单机游戏,1,70,3,0,0,6,6,1,夏尔E,11265741,1467075046
【美少女争霸战】2000 SHE出道前参加的活动 （cut）,综艺,2,4099,177,11,118,4,44,21,褔萝卜,4971546,1467075094
【熊叔实验室】生存技能-如何用最快的方式搭建一个庇护所,野生技术协会,2,3004,12,6,30,4,17,0,東京都交響樂団,8028250,1467074982
[ youtube精选 娱乐 ] 守望先锋 【 真实世界的全场最佳大合集 】,电子竞技,2,4423,112,13,59,6,13,0,守望先锋查询助手,31974736,1467075649
中国好课堂花絮成片,短片,1,56,0,0,0,0,4,0,西木赟,14088398,1467075900
【粤语】【神推理】天眼追击 - 20121003-取证,人文·历史,2,875,8,3,3,2,0,1,粤语狂魔,7697987,1467074876
Dita Von Teese Reveals What She Loves About Lingerie—While W,T台,2,3120,2,3,50,4,17,4,蒲艾曼森,23276153,1467075923
exo  sm公司管理内幕,明星,2,17249,252,45,559,6,51,45,小红帽的麻婆豆腐,32523494,1467075321
【杨洋】刘海张饭制MV合集,影视剪辑,2,4798,307,38,531,88,49,54,那片蓝色海洋,5218856,1467075419
【中文字幕】奇葩女友的脑回路：披萨切8块还是12块？,搞笑,2,12011,84,80,168,21,295,111,ADAmaliba,15547575,1467075970
【Cyber Diva】Report【MarvyanakaP】,VOCALOID·UTAU,2,123,1,2,11,0,3,1,乌青wqwq,10849002,1467075720
朱砂痣,影视剪辑,1,1721,9,2,15,3,5,3,说你爱不爱我爱,14995685,1467075804
【安逸菌】我的世界★Minecraft1.10《新版特性大收集》原版多人生存 MC.14 雪原的北极熊,单机游戏,1,2106,58,18,15,6,13,3,安逸菌,6575218,1467075891
可以变年轻的激光美容约不约？,日常,1,289,0,0,2,0,4,1,整形思密达,23787864,1467075992
【游戏王YGOPro】流类蛙,桌游棋牌,2,1312,27,9,3,3,9,0,优雅的绅士Q,2642410,1467075499
Ya-Ya-yah-可愛的豆丁畫伯們,综艺,2,728,4,1,33,3,5,0,icion,6407035,1467075021
eat you up 王青个人向,明星,1,772,13,2,9,2,5,0,ncusify8dyhoi,33301431,1467075133
【游戏】歌之王子殿下ASAS--美风蓝 第四章 B线【字幕】,单机游戏,1,3485,69,14,288,40,17,25,苏叶の甘草,3800462,1467075237
【杨洋】茶灵-内线,影视剪辑,1,1249,37,17,49,14,10,4,合欢桃杏春堪笑,30127686,1467076047
【老岳父】直播回放：工作时间吹牛逼,汪星人,2,7252,85,21,49,14,16,8,仟水君,4625158,1467075871
【异秀/M.C THE MAX】应该忘记的心（原唱：金光石） 131013 LIVE 饭拍版,明星,2,184,0,0,2,0,4,0,Hashimoto_Komato,22577657,1467075913
【纪录短片】简单活法：金融白领→小农 Living the Change: From Finance to Farmer,人文·历史,2,8281,27,4,347,13,40,38,僧活家_MonkModeMan,13427546,1467075780
可模拟任何车辆—黑鸟特技拍摄车,野生技术协会,2,3037,17,9,89,5,31,1,张凯凯同学,12206597,1467075116
【杆菌】传说之下NE线（良心4期）,单机游戏,1,54853,2337,153,1065,408,213,121,杆菌无敌,164627,1467074789
[ youtube精选 周边 ] 守望先锋 【 擦！乐高做的大锤！ 】,电子竞技,2,0,0,0,0,0,2,0,守望先锋查询助手,31974736,1467075771
【龙之谷】影舞者 无补无佣兵 单刷四人冰龙硬盒,网络游戏,1,1213,5,4,6,4,16,0,Erin一风,1955717,1467075752
《老六先疯》源氏教学 这个源氏凭什么能秒人,电子竞技,1,15204,388,86,236,257,62,5,戴戴戴,905038,1467075305
【神夏/艾琳】落地开花（若不是你我可以嘲笑爱情）,影视剪辑,1,3243,15,14,104,32,26,9,清白不,2118654,1467075449
上海民办华二初级中学2016届毕业视频,日常,1,1223,24,12,29,27,43,2,一天到晚在烧鱼的渣渣,12083716,1467075316
【Yu】《刺客联盟》视频流程 第二期,单机游戏,1,81,0,0,0,0,3,1,YusVs,13369747,1467075301
【勋鹿】【短三】八十年代的乡村爱情故事,明星,1,6730,46,60,202,82,38,18,了不起的大力让,8880797,1467075523
【伪装者】【双曼】【汪曼春X于曼丽】-牵丝戏,影视剪辑,1,2214,31,5,72,8,19,30,左点点点点点点,8897665,1467075627
[编队少女] 被内田彩说hentai(误),网络游戏,1,405,1,1,9,7,6,0,内田桑的矿泉水,3430912,1467075961
Monarchy - Black Widow (Official Video starring Dita Von Tee,音乐综合,2,4639,2,3,84,13,19,6,蒲艾曼森,23276153,1467075779
【九筒封神榜】中外盗贼高手盘点,搞笑,1,152945,921,321,804,1287,105,88,九筒Ninetone,10217261,1467075679
【秋少Tov】与雷吉斯谈笑风生 （愚人之笼·上）巫师3血与酒DLC 良心剧情向解说P6,单机游戏,1,284,0,1,3,2,1,4,手残行者·秋少Tov,3070790,1467075477
【BD1080P】Charlotte 夏洛特 14/OVA【漫游】,完结动画,2,37602,610,101,327,77,49,0,GardenOfSinnes,8343391,1467075441
【模型】从零开始动手搭建水景,日常,1,373,3,10,3,11,5,1,Samuel大魔王,13496299,1467075389
Wanda Sykes on Gay Marriage,日常,1,1754,4,1,45,19,15,24,MaxineKey,6183671,1467075167
【马基】CODOL 教你单刷无尽啊，队友全都死了啊哈哈 坠机之地,网络游戏,1,1422,12,17,8,8,6,3,马基1469,29164576,1467075603
黑魂3搞笑入侵-黑心的世界主,单机游戏,2,14374,112,36,487,133,342,134,finix429,10571594,1467075357
【疑犯追踪POI】【ROOT】(Err code:13) 错误代码,影视剪辑,1,3713,45,23,218,137,45,48,汤姆布利柏敲敲门_,5962143,1467077517
战舰世界【科尔贝格&妙义】,网络游戏,1,129,1,0,0,1,15,0,森之妖精帕亚,5036094,1467077720
【微体兔菜谱】蜂蜜凹蛋糕,美食制作,1,2919,11,22,206,4,16,0,微体兔,14484094,1467077341
【微体兔菜谱】糖醋藕丁,美食制作,1,1615,8,5,124,4,10,0,微体兔,14484094,1467077739
《孤岛惊魂3》视频流程解说06,单机游戏,1,72,1,0,0,0,1,0,空白刺客,21851656,1467077150
【微体兔菜谱】杂粮窝窝头,美食制作,1,2818,13,14,166,7,19,5,微体兔,14484094,1467077504
【與鶴瓶家族乾杯】20160627 綾野剛 秋田縣三種町【生肉】,综艺,2,1285,9,5,54,10,6,4,loveayngo,4510871,1467077722
[ youtube精选 周边 ] 守望先锋 【 擦！乐高做的特斯拉炮？！温斯顿惊呆了 】,电子竞技,2,8873,44,16,178,2,26,7,守望先锋查询助手,31974736,1467077325
智能电视和手机这对CP都能干出些什么？,手机平板,1,738,1,0,4,0,14,0,有范数码,28808614,1467077166
【终结的MMD】克罗里·尤斯福德 - Lamb,MMD·3D,2,451,11,3,27,4,6,3,小y小歪阿y酱,1270507,1467077247
大家的日语第1册：第15课,校园学习,1,5744,5,14,191,46,20,24,恩典云课堂,29040342,1467077428
【AKB48】妹子们360环绕度你PR噜 更新第三期,综艺,1,890,7,4,35,4,4,0,MG_KK,2593899,1467077520
【电影】刺杀肯尼迪1991-法庭结辩陈词Kevin Costner Final JFK Court Scene,影视剪辑,2,5113,92,3,76,4,36,20,Interneo,8777387,1467077481
《杂思录》局部原稿（未上网点）,野生技术协会,1,3482,69,26,143,96,11,22,黑洞奇点的tutu,17824526,1467077201
