title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
手残的我被朋友坑来打弹幕明明我喜欢的是、、、、、,单机游戏,1,261,0,4,0,0,7,0,咸鱼の幽幽子,5172438,1453011717
【飘零】辐射4 实况流程解说 第二十一期 激战兄弟会,单机游戏,1,412,7,1,0,0,6,0,羽落叶飘零,3168393,1453011525
【多素材、燃】我，将吹响死亡的号角,MAD·AMV,1,24274,436,91,1126,313,139,15,kk柯尼玛,6504195,1453010871
这个杀手不太冷 mad,影视剪辑,1,522,3,0,3,5,11,0,裹着畏的化猫,18096819,1453011188
【裂舞精灵】口袋妖怪漆黑的魅影20-进度略快啊,单机游戏,1,936,10,6,10,6,7,2,裂独舞,2771237,1453011645
【凯源】tfboys大梦想家DVD mv花絮凯源cut合集【5p】,明星,1,10704,385,6,467,26,32,3,伊美嘉,3432641,1453011710
【防弹少年团】160114(BTS) Run + DOPFancam by Mera,明星,2,2718,51,3,116,0,8,3,大米daily,20804112,1453012033
【吉他谱改写】致爱丽丝（Fur Elise）【难易度：中下】（有谱）,音乐综合,1,1095,5,0,8,4,3,2,冬天de细语,1582092,1453011880
[elsword_cn]night watcher pvp 1-1,网络游戏,1,543,11,1,8,12,5,0,千宫代夏沫,615739,1453011972
【龙兄虎弟】【音乐教室】张菲 费玉清 金玉嵐 老歌新唱 苏三起解,综艺,1,4058,21,1,40,4,16,8,沪下九头鸟,20108322,1453011848
【公主裙下臣字幕组】Sony reco 消磨时间TV第二章 EP11,综艺,2,587,22,4,21,4,7,1,向阳的苜蓿,20208146,1453011977
冰糖实况【枪弹少女】日文版初周目009（完结）,单机游戏,1,1224,20,13,5,0,14,2,咸味冰糖,63575,1453012359
【白子画打脸合辑】,影视剪辑,1,88142,509,72,1159,237,231,794,girl我是白菜,17975950,1453012392
1-040综合应用（四）,野生技术协会,2,37,0,0,0,0,5,0,唯利是图的年代,17201005,1453012364
【多素材/燃（？）】unraveling the world！,GMV,1,463,16,5,9,5,3,1,卖银贩剑制杖贩儿,2842171,1453012037
【老汉的茶杯】I would walk 500 miles,影视剪辑,2,456,3,2,11,1,12,2,菌菌菌菌,832843,1453012105
【L君的游戏世界】残酷谎言8第一章,单机游戏,1,241,1,1,2,2,5,0,走向光明,10306344,1453011887
【中英字幕】Brett Eldredge - Drunk On Your Love,MV,2,729,9,5,17,4,19,1,SnowFeng,5329021,1453011945
【KPOP】韩剧秘密花园OST 那个男人/那个女人 翻唱大合集,明星,2,7636,125,21,158,14,15,1,不普通的观众朋友,6730213,1453011964
【转载】#Belle/贝儿#美女与野兽#黏土教程[生肉],手工,2,556,4,2,30,1,11,0,野生的小君,3446126,1453012241
【雷霆】空岛战争，战歌已开！人挡杀人！佛挡杀佛！才怪嘞.....,单机游戏,1,211,2,1,0,1,4,0,霆酱daisiki,13901973,1453012219
【中文字幕】超级马里奥兄弟Z 重制版 第一集 宿敌之战,单机游戏,2,3386,140,36,59,27,24,18,光波大侠,5449804,1453011958
决战蛋糕天王S02E06,美食制作,2,1388,14,1,11,2,12,2,君阿君阿君,18278708,1453012114
Wii 梦精灵：梦之旅程 ~NiGHTS Journey of Dreams~全流程视频,单机游戏,1,3648,2,7,60,15,15,20,蹲坑时思考,3428327,1453012026
爱宠大机密/The Secret Life of Pets (2016)预告片2【自翻中字】,影视剪辑,2,6856,17,6,46,5,65,0,清葵紅葉,309254,1453011867
三体之岁月成碑【司马欧阳】,翻唱,1,430,12,5,3,4,1,0,黑眉鬼将再次绽放,8383829,1453012379
【猫武士】Always Gold - 灰翅&晴天 - MAP,短片·手书·配音,2,4211,119,14,131,12,28,64,Nix_PR,7053362,1453012790
【转载】#Maleficent/黑魔后#沉睡魔咒#黏土教程[生肉],手工,2,1519,35,1,90,4,14,3,野生的小君,3446126,1453012738
自由之战应该怎么玩,网络游戏,1,160,14,0,0,0,5,0,高公公的鸡,8348420,1453013658
尤里的复仇 战斗民族VS亲儿子,单机游戏,1,509,3,0,0,0,9,0,雷神之囧,439007,1453013302
【灵魂的合金】不是合金装备...是合金弹头~\(≧▽≦)/~啦啦啦,单机游戏,1,134,0,0,0,0,4,0,存在于灵魂,3013810,1453013271
【莹宝大人】小小鹿 /,宅舞,1,2283,48,15,16,11,7,0,莹宝大人,21392788,1453013483
【星动亚洲】番薯采访室之允坤霖篇,综艺,2,25347,635,29,769,23,104,171,耳边的音乐,4304160,1453013696
D.U.S.T. 模拟了枪械操作步骤的游戏,单机游戏,2,516,5,0,3,1,6,0,Thickman,4600049,1453013842
[onIyU字幕组]151029 MELON DJ,明星,1,3932,130,7,306,84,20,114,onlyU-IU中国首站,9616842,1453013299
【WWE Body Series】Dean Ambrose & Seth Rollins浅谈健身,美妆,2,2151,40,2,45,5,15,5,速冻鱼笑,656025,1453013430
【惊鸿一面】【中美日韩四男神HC向混剪】钟汉良/李佩斯/福山雅治/李政宰,影视剪辑,1,10319,341,28,227,74,88,23,changfengxxxx,2879430,1453013596
【谷歌大法】Nexus系列官方宣传片合集,手机平板,2,6583,72,26,186,14,31,6,心情回忆录,532120,1453013669
LoveLive！<Start Dash>吉他翻弹 -by莫小磊,演奏,1,536,10,7,4,8,5,1,爱吃芝士的李二狗,19925694,1453014102
【新人向】时光会留下思念的脚印,MAD·AMV,1,546,1,3,5,0,8,0,辰星碎,2214806,1453014852
亚丝娜不拿皇冠和咸鱼有什么区别,电子竞技,1,320,4,4,4,13,6,0,魔法阿姨舜霄姑娘,14979240,1453014899
【UNJASH】孩子气的渡部建,综艺,2,2810,23,3,36,5,5,4,三鬼鬼鬼鬼鬼,393927,1453014905
【NFS14】装逼之路任重而道远啊,单机游戏,1,127,1,7,2,7,4,0,浮生梦梦孑,3252107,1453014898
【吴磊】20160117二十四小时加盟队员揭秘——最萌鲜肉吴磊,综艺,2,2181,21,1,13,1,16,1,吴磊bilibili视频小组,20858988,1453015126
【神剪辑OP同步】从前有座学！战！都！市！,综合,1,1251,49,19,29,36,9,2,多汁牛肉干,7992969,1453015102
【Mikoto】1 2 Fan Club【翻唱】,翻唱,1,498,92,34,17,40,9,1,账号已注销,2188552,1453015237
【防弹少年团】[防弹探索系列]1话：防弹少年团的爸爸SUGA,明星,2,2028,87,2,151,0,12,0,yoonchim,13006172,1453015478
【猫武士】☆Buy the Stars - 冬青叶&藤池 - MAP,短片·手书·配音,2,1744,18,5,52,6,16,18,Nix_PR,7053362,1453015085
【欅坂46】恋爱的酸腐味你闻到了吗，160104 ANN 今泉佑唯部分【今泉五妹奇声字幕组】,综艺,2,6170,176,14,135,13,7,2,天翼羽魂,2301165,1453015240
星球大战前线击杀集锦！第三期,单机游戏,1,2518,5,5,8,4,4,1,佛罗伦萨Eagle,4889633,1453014982
【开口跪】【学歌向】让旋律回荡在你的心弦（第十一期）,音乐综合,1,1445,15,15,36,17,10,0,雾里雾,8454865,1453015568
DUBSTEP 大战！,搞笑,2,162,5,2,3,2,11,2,Lwrless,298159,1453015381
周刊官方延伸排行榜 #10（16年1月第二周）,官方延伸,1,2463,73,28,17,43,4,0,新社会人w,177238,1453015224
【欧美男神】ET.一眼误终身,影视剪辑,1,3627,85,17,152,21,12,7,感知偏差,4989550,1453015529
【UNJASH】【对了一起去哪儿玩吧】UNJASH渡部 和同级生一起享受尽是面条的旅行,日常,2,1093,3,1,17,2,7,1,三鬼鬼鬼鬼鬼,393927,1453015566
【SteinsGates】游戏op,单机游戏,1,44,0,0,0,5,2,1,法則_EwigRegel,10374547,1453015022
 [桥林解说][飞机卖站票]VG·Infi vs ReminD,网络游戏,2,496,9,4,1,5,3,0,溪谷子,22453,1453015178
用鼠标画画没错的——fate,野生技术协会,1,1821,12,13,29,7,14,4,你听不到的旋律,6853908,1453015503
【MMD偶像梦幻祭】视力检查【Knights】,MMD·3D,2,7480,198,10,623,16,38,29,SenaIzumi,5127075,1453015508
CZ带你回到30年前天朝人民玩的赛车游戏！,单机游戏,1,394,4,6,0,0,3,1,阿张RayZhang,8237763,1453014988
[SB69]流星群☆7,音游,1,481,0,6,1,8,11,0,風炎炎風,654268,1453015291
【UNJASH】激吻第二弹,综艺,2,1685,17,8,62,4,15,4,三鬼鬼鬼鬼鬼,393927,1453015030
【冯绍峰X万茜】认命,影视剪辑,1,1504,3,5,21,12,8,1,棕雀,1798306,1453015069
【兔叽】好想你~,翻唱,1,504,40,26,4,33,5,2,兔Nuyoah,8128640,1453015631
伊娃格林X娜塔莉波特曼,影视剪辑,2,3860,31,8,75,12,12,2,pretrice,17842705,1453015625
【中字】GANTZ II 公开纪念SP4【只有aymd部分哟XD】,综艺,2,3699,89,13,218,17,20,18,-Miya米娅-,2077956,1453015627
【东方花映塚】 幽幽梦的EX难度初通解说,单机游戏,1,278,2,3,1,5,5,0,鸣神月丶幽幽梦,7027441,1453015351
【明·三生三世捡孩子·楼】【父女cp兼容测试】【靳东x杨蓉】【明楼x杜晓寒】贝加尔湖畔,影视剪辑,1,3643,29,14,105,19,32,5,菇菇咕菇菇,2881272,1453015287
太子妃和太子整条感情线     最美张天爱,影视剪辑,1,2509,8,3,30,2,6,0,DDIO蓝色茉莉,21658101,1453015397
【Dur Mark】大招流Wombo Combo蒙太奇 2013-2016,电子竞技,2,1064,20,12,9,8,9,0,拜托不要_停,1610099,1453015373
【DEAN】160108柳熙烈的写生簿 《Pour Up》＋《 I''m Not Sorry》＋《Unfair》,明星,2,10579,215,26,429,30,96,35,美少女看得到,8744574,1453015578
缪清暮色之旅EP13:Let it go,单机游戏,1,90,17,2,1,2,2,0,有人叫缪清,15373876,1453015272
[军团要塞]Uncle Dane:哇!蛋叔Q＆A!,单机游戏,2,626,3,2,2,1,11,3,赤色直线,478547,1453015239
【易烊千玺】累了就看易烊千玺跳舞（舞蹈混剪）,明星,1,5173,49,8,72,11,27,4,荞娜森森子,5038226,1453015639
【新春序曲】台湾亮瞎眼的烟花：金鸡下蛋,搞笑,2,1519,12,5,8,3,59,4,Z杰洛X,8845581,1453015411
 韩国第一美妆节目get it beauty  150819 拯救暗沉皮肤，焕发亮白光彩,美妆,2,17918,174,12,792,12,33,15,不普通的观众朋友,6730213,1453015612
【金坷垃】我终于失去了泥,人力VOCALOID,1,278869,5357,1229,6328,13166,1820,620,菊子桑,156160,1453015675
【画出我人生】Sia,明星,2,186,0,0,10,1,4,0,Ma灬xxi丨mize,19402404,1453015653
【骚男直播】骚男虎啸龙吟索对线拉克丝,电子竞技,1,21984,1177,58,43,37,18,0,吾乃光标学徒,3515941,1453015654
【饥荒海难】威尔逊的荒岛冒险（2）,单机游戏,1,221,4,0,0,6,5,2,坑别断喵星人,20973491,1453015602
 孤岛惊魂3。03中文字幕攻略向解说。,单机游戏,1,647,19,2,3,8,6,0,半度微凉_Xs,4662111,1453015258
[SB69]我们的Shiny Star☆ ☆6 HighSpeed!,音游,1,268,0,1,3,0,2,2,風炎炎風,654268,1453015634
【香取慎吾主演「家族的形式」直前SP！】20160117【生肉】,综艺,2,10039,81,8,125,2,12,0,怒涛の嵐,6629554,1453015997
最终鬼畜一拳超人。,鬼畜调教,1,7271,94,26,46,20,12,6,伟大电影公司,6399763,1453015700
【神秘博士】12C/C12-Dark Paradise,影视剪辑,1,2620,38,19,176,132,28,52,Deblas,538785,1453016020
FF14国服 零式机工城首杀4层 忍者视角 纯4层BGM版,网络游戏,1,20846,42,17,59,37,38,0,晚月幽蓝,8143584,1453015998
【律的作死向起动战士XP第二期】开F啊啊啊啊啊刷AI好无聊(╯‵□′)╯︵┻━┻,单机游戏,1,108,0,0,0,4,9,0,中目黒白羽,15523972,1453015999
【TED出品】黄金联赛官方解说TC组合vs海牛TOD组合,网络游戏,2,675,18,15,0,4,5,0,雪の人形,190905,1453016143
[SB69]蓝宝石！☆7,音游,1,159,1,1,2,2,2,1,風炎炎風,654268,1453016077
【凯源】园游会,明星,1,11687,181,27,348,61,65,39,山城小面,5457655,1453016022
吉吉的300英雄首届轰炸杯基佬对抗赛,电子竞技,1,202,4,6,3,9,9,1,锋喆薇步,45881,1453016077
元首吐槽战锤40k之蒙特卡,单机游戏,1,3251,53,14,44,32,31,11,第九军团的忠实血奴,9245396,1453016023
合金装备小岛支线,单机游戏,1,73,0,0,0,0,5,0,CODEX2333,6278945,1453016131
（纯近战）逗比们的求生之路2 写实模式专家级难度 牺牲,电子竞技,1,162,0,1,0,0,3,0,KenZhang1987,17528946,1453016256
【鏡音レンV4X】二息歩行【cover】,VOCALOID·UTAU,2,1590,48,10,143,17,19,4,小未来丶,3798571,1453016273
斩魔大圣 TE路线最后结局,单机游戏,2,4185,3,3,39,7,14,13,樱坂雫的奥菲,1536982,1453015685
2016 LPL春季赛 第一周第四日,电子竞技,2,18086,316,46,66,12,11,4,零号守夜人,3893558,1453016327
【乖离性百万亚瑟王】洛天依-天钿- 超级 攻略,手机游戏,1,241,0,0,2,0,15,1,JasmineHyuuga,7526217,1453016358
Summer+Breeze,音乐综合,1,1396,33,6,90,31,27,7,爱着裕太的仙人掌,10393095,1453016320
【渡瀬マキ】Big Brother (Crusher Remix) 【Crusher-P】【UTAU音源/UST配布】,VOCALOID·UTAU,2,1955,1,11,101,10,12,18,KitanoNani_无爱奇艺号,2811374,1453016416
{BK}I WANNA魔塔，我只能说，结尾高能,单机游戏,1,499,7,1,0,11,4,3,布莱德国王,2942464,1453016409
【MMD偶像梦幻祭】Sweet Devil Colate Remix【UNDEAD】,MMD·3D,2,5801,264,17,502,37,53,17,SenaIzumi,5127075,1453016384
【战舰世界】菜鸡的故事第四篇,网络游戏,1,82,0,2,0,0,4,0,yrom,2278777,1453016413
Dream Jump,日常,2,105,2,0,1,0,13,0,Justinlings,5926231,1453016396
耻辱 最高难度低混乱 第六期,单机游戏,1,308,11,2,3,3,7,0,zz200815,2189614,1453016433
20110823~110830 StrongHeart super junior特辑 E92.E93 全场中字,明星,2,10667,420,15,724,22,16,2,希嘻希兮,10619497,1453016466
【坂本】《邪教岛》【恐怖游戏B站实况】,单机游戏,1,27737,1161,109,219,250,44,179,坂本叔,227933,1453016449
【太子妃升职记】【九王X江映月】我们的纪念,影视剪辑,1,11504,147,35,461,188,112,71,回眸哞哞哞,2731646,1453015775
【buzzfeed】同志情侣经常被问到的奇怪的问题【野生】,搞笑,2,5904,152,23,118,10,31,2,不基不舒服,6033573,1453015698
【DCS World】Su-27 15级大风超短距起飞降落,单机游戏,1,637,1,6,4,1,5,1,Angela丶BalzaC,751590,1453015792
虚荣小贱，巾帼不让须眉，妹子排位带小贱躺赢,电子竞技,1,554,15,7,0,5,7,1,120空白,19751922,1453015744
【雨期】《狐言》女翻,翻唱,1,889,86,33,10,46,12,1,雨期,19830451,1453015742
【Wota艺】花阳亲生贺咸鱼一打,宅舞,1,750,39,9,7,27,10,0,AceOfAsh,3310597,1453015809
【Afra】如果世界上只剩我一人，而這是真的話【feat.B酱】,翻唱,1,5567,121,52,184,187,42,14,Afra,241681,1453015834
【易烊千玺】160116北京—杭州 送机,明星,1,8386,34,7,163,10,21,21,木木伴烊烊长大,6750840,1453015812
【趣味DIY】如何制作一个精美的纸花环 @柚子木字幕组,野生技术协会,2,13390,170,62,415,13,21,0,柚子木字幕组,221648,1453016281
【一本正经装大神】圣杯地牢无伤哑谜达拉实况,单机游戏,1,1448,3,2,1,5,27,2,折纸尤陵,7893872,1453016262
【UMF】迈阿密音乐节2012-2016官方重温系列,音乐现场,2,6921,78,21,249,43,95,31,6硬币一次,4763468,1453015797
路飞四档的正确打开方式,综合,1,13702,50,10,39,26,66,14,8度君,1308716,1453016266
LoveLive自制游戏机器+配合开发板编程带你装逼带你飞,野生技术协会,2,2138,83,8,81,0,36,1,朱神无敌,4367965,1453015854
[SB69]初恋的声音☆6,音游,1,144,0,0,2,0,9,0,風炎炎風,654268,1453015961
【手绘】意大利大触的星战系列 by Marcello Barenghi,绘画,2,5460,148,10,350,49,56,12,lont02,2174373,1453015937
[贱纹中字]H2O Delirious GTAOL 比丁丁大小 诡异大婴儿,单机游戏,1,4431,42,10,67,21,9,1,棘艾纹JaVin,10020889,1453015799
【百度iKON吧】160117 iKON - DUMB & DUMBER 人气歌谣,明星,2,6283,136,9,135,13,20,25,百度iKON吧,7735674,1453015939
【楼诚】迷迭香,影视剪辑,1,454,4,2,6,0,4,0,尘缘已决,3956126,1453015810
【MAD】我一直在流浪 却未曾见过.......,MAD·AMV,1,571,21,10,17,19,3,2,Totoro小小龙猫侠,15332093,1453015893
[SB69]特殊配方☆7,音游,1,179,0,4,1,2,2,0,風炎炎風,654268,1453016282
【海贼王】Revolution,MAD·AMV,1,4253,53,7,30,18,15,3,石萌歌,1384196,1453016382
盘点史上10大超级英雄(原创字幕),社科人文,2,3361,114,9,26,1,14,0,玖玖さま,784013,1453015870
【青宇】【0116今夏深圳见面会】爸爸对大宇的形容,明星,2,6015,74,13,123,6,6,0,两个宝宝,10420970,1453015995
【笑波子】比卡超打排球！超超超懷舊Game- PIKACHU VOLLEYBALL,单机游戏,1,355,3,1,0,2,0,2,笑波子SmilingBoris,20773607,1453016058
2016 音乐剧MataHari 曾经的那个少女 玉珠贤,明星,2,627,3,2,15,2,4,1,林动fafa,7152350,1453016116
【WOTA艺】炎都咸鱼跨江之凑热闹人少的不得了的技连,宅舞,1,987,51,20,11,44,22,0,辣椒TUK,8231711,1453016128
【防弹少年团】[防弹探索系列]2话：防弹少年团的四次元少年-V,明星,2,2269,99,2,185,2,9,1,yoonchim,13006172,1453016536
我的世界 zero 城墙的造法,单机游戏,1,848,9,3,6,20,5,15,Mr_zaka,12660860,1453016560
爱尔兰舞剧 Dancing on dangerous ground  3,舞蹈综合,2,645,2,0,27,2,11,5,大魔王Michelle,19604970,1453016572
TAE的古装合集,影视剪辑,1,21333,168,39,292,28,24,104,金鱼1996,15665114,1453016561
【欧美混剪】伊娃格林神探夏洛克饭制MV partII,影视剪辑,2,1207,2,2,68,13,14,6,pretrice,17842705,1453016518
lol小学生067：物理、魔法、真实伤害是咋回事，你懂吗？,电子竞技,1,585,1,1,2,0,1,3,东方好仁,15893734,1453016577
[SB69]monolith☆8,音游,1,184,2,4,1,2,4,0,風炎炎風,654268,1453016592
补补补（16-19）,单机游戏,1,64,3,9,0,2,1,0,喜欢回客的兔子,2832386,1453016608
都市传说吧广播剧特别版,短片·手书·配音,1,771,12,9,16,18,8,1,乃乃P,1571786,1453016618
譚杏藍 Hana Tam - 我終於拍拖妝 updated daily makeup,美妆,2,2152,73,1,56,4,7,0,Takako33,1926491,1453016630
何方妖孽在朕的档内作祟/(ㄒoㄒ)/~~,喵星人,2,791,12,3,3,0,10,0,争座位,6571347,1453016657
【丶孤狼】时间支配者《Wake up》OP动画（修改版）,MAD·AMV,1,166,2,10,1,0,3,0,丶孤狼,3820234,1453016621
世界青年说0114大卫cut,综艺,1,681,2,0,5,0,4,0,俄羅斯大衛學習交流站,13957881,1453016659
【世界第一授業】正月减肥的跑步法 160116【生肉】,综艺,2,3424,25,4,119,4,10,0,dahua2005,7410665,1453016654
【欧美混剪】伊娃格林神探夏洛克饭制MV,影视剪辑,2,3562,21,12,189,31,41,14,pretrice,17842705,1453016675
[黑历史]Minecraft我的世界1.8YourCraft服起床战争游玩with亂羽,单机游戏,1,1244,11,7,1,8,5,5,脑结冰的sk22,20714524,1453016691
伦敦泰晤士河摩天轮掠影,日常,1,105,0,0,2,1,4,0,索命基洛夫,3862125,1453016662
《视觉鬼畜》如果做PV的跑到鬼畜区 - 咸鱼王 Vs 有趣大师,日常,1,11981,372,162,182,249,118,55,凯玟桑,120586,1453016729
【广告】TANN Promo FW16,短片,1,369,0,1,9,0,2,1,velaaa,10480434,1453016709
【头脑特工队】Fly Me To The Moon,影视剪辑,1,4565,13,10,76,38,29,29,持味,1681912,1453016713
【juniorthechin】给龙猫放风时毛巾要收好！！,动物综合,1,822,2,1,2,0,6,0,奶油团子喵,10138839,1453016766
假装涂喵。,野生技术协会,1,157,2,16,5,5,3,0,烧老啾,897002,1453016529
Osu！Rafis 2016.1.16 直播搬运,音游,2,1672,15,13,13,2,15,1,buuuuuuuuuuuuuki,6601144,1453018676
【WINNER】PRICKED 中字罗马音字幕饭制,明星,1,4096,53,4,183,52,35,9,Faerieline0510南太铉,9760494,1453018078
崩坏学园2日常4-6,手机游戏,1,150,2,1,0,2,2,0,zhxdhr,1906267,1453017988
【剧情】《回溯》微电影 2015,短片,1,945,2,3,5,7,22,0,纳尼hodo,4609652,1453018726
【ASMR】VIDS 触碰纸杯与塑料袋,其他,2,341,1,2,9,2,7,1,松田未央奈,756766,1453018156
Steven Universe (Lado C stop-motion interstitial),短片·手书·配音,2,471,1,1,18,2,3,6,notieTowat,2462287,1453018010
【多素材/高燃】颤栗吧！悲怒吧！崩坏吧！最终主宰这个世界,MAD·AMV,2,6069,96,7,182,13,34,0,牧神的拜访,17746969,1453018684
【妹控出品】 恐怖游戏 困境 单P完结,单机游戏,1,452,28,14,0,8,5,0,妹控陛下,8101413,1453018634
【juniorthechin】小鼠鼠洗沙浴,动物综合,1,1197,4,2,4,0,6,0,奶油团子喵,10138839,1453018600
300英雄某桐人新区屠幼,电子竞技,1,180,5,4,0,5,6,0,OldMi1k,5887906,1453018012
【JoeSugg】Jaspoli加州度假#day5【豪华别墅篇,日常,2,377,6,0,15,0,6,0,要来点西瓜吗_QAQ,396548,1453017993
【哔哔站中字】[BANGTAN BOMB] BTS 5th Win @ real last day of 'RUN',明星,2,1357,375,0,19,1,11,0,bulletproofboy哔哔站,19330056,1453018777
『广播生肉』田村由加莉的捣蛋黑兔 第668回 2016.01.16,官方延伸,2,214,0,5,6,0,2,2,拐哥,475950,1453018563
【青词】正因为温暖,翻唱,1,241,2,4,1,3,9,0,Aoshi_青詞,10094585,1453018313
【四月是你的谎言】ED1-闪耀-wacci（完整版）,音乐综合,2,5482,83,8,123,30,42,37,Happysky,924088,1453018719
【张天爱】劫匪打劫 芃哥吵架  怪咖啡22集爆笑cut,影视剪辑,1,3140,178,4,23,4,4,0,卡利坚巡洋舰,7376016,1453018022
【有点甜MV完整版】不同画风的兼容性测试：刘亦菲 X 伍嘉成,明星,1,4511,101,25,58,24,23,2,爱江山更爱美人5,19869740,1453018615
Ellen【血源】吃我大星爆啦 宇宙之女,单机游戏,1,251,5,2,1,4,5,0,埃伦Ellen,514476,1453018055
【Dota2】SL-I联赛线下赛小组合集,电子竞技,2,1728,36,19,6,7,8,0,机智的猫君,641539,1453018067
DmC-Vergil NG场景战截取#1,单机游戏,1,96,1,5,1,0,2,0,宅家节能,3543821,1453018024
2016.01.16  中居正广的Some girl’SMAP,综艺,1,1483,13,6,31,9,4,0,鱼鱼彡,10338238,1453018650
【10月】家有穆珂 15【独家正版】,连载动画,2,80120,1443,447,72,256,298,11,哔哩哔哩番剧,928123,1453018227
你们的猫娘：限时2分钟,音乐综合,1,437,6,14,5,16,5,0,櫻-Sakura,3853632,1453017945
青木的TF2实况[122],单机游戏,1,260,6,2,1,1,5,1,青木由希,306107,1453018702
白妃的羞耻PLAY♂三国杀  请叫我非洲提督,桌游棋牌,1,109,3,3,0,0,2,0,Sullivan白飞,5247770,1453017954
讨鬼传极（日文版）-主线流程 Part1,单机游戏,1,259,0,1,1,2,2,0,StarDrgon,20973,1453018292
【树下娱乐】买到凶宅啦!-[扭曲的男人]01,单机游戏,1,321,19,2,0,1,3,0,树下梧瞳,9931601,1453018226
[MLP] 我的一千粉丝答谢（1k Sub special）,综合,1,1140,18,26,21,57,6,1,PonyDaily,6881238,1453018309
【手书阿松】松野家的世纪末战队,短片·手书·配音,2,8082,244,20,1068,42,44,198,回锅菜,842736,1453018667
【李宇春】和你一样,音乐现场,2,1261,12,0,30,4,21,3,MAYIKISSYOU,14415077,1453018106
【五彩斑斓的世界】第二十一期 依旧正常向,单机游戏,1,665,3,4,7,0,6,1,绅士型升华,2959250,1453018382
【剑网3】牵丝戏（全门派,音游,1,58526,624,79,2394,251,415,53,柏青未醒,2884882,1453018607
【1080P超清】孙中山与辛亥人物 凤凰大视野纪录片【全10集】,人文·历史,2,25780,215,18,1549,32,91,30,种花乐未央,1422129,1453018086
轻飘飘--郭子凡,明星,1,968,39,3,21,6,7,0,源源不断zzz,10384703,1453018204
伍嘉成视频周记合集,明星,2,5035,132,8,185,4,24,1,赖上小虎牙的wifi,21455820,1453018819
[Rainbow Six]萌新愉悦的帮（炸）队友,单机游戏,1,117,3,1,0,2,3,0,Sealheartpopo,11749047,1453018863
【E-so】Coming Home Intro by E-so 兄弟本色演唱会@深圳,明星,2,1341,6,0,14,3,5,2,S_uo,1969826,1453018893
guitar demo,演奏,1,70,0,2,1,2,4,1,削着苹果在走路,321834,1453018882
想知道但不想问,音乐综合,1,2531,8,9,84,29,25,32,勾头岩,20675599,1453018996
【小说改编广播剧】解忧杂货铺bilibili版本 2015 【今子传媒出品】,动态漫·广播剧,1,2126,21,5,37,5,15,0,了卦,7907993,1453019020
一拳超人作者直播绘画视频,野生技术协会,2,1254,4,1,32,2,11,1,鸑鷟灬,12303894,1453018999
【ナブナ】轻飘飘树海女孩,翻唱,2,8171,48,57,653,62,98,176,KitanoNani_无爱奇艺号,2811374,1453019067
[自制/原曲升调]娘塔利亚-北区欠角色歌女声版-总在你身边,音乐综合,1,3506,78,24,193,18,18,33,R-DASHIE,4463084,1453019066
【边伯贤】[边吧中字]130817 我真的不知道,明星,2,6171,135,5,432,48,143,48,百度边伯贤吧官方,15061788,1453018802
【D丶悠】夜的钢琴曲9——Free Piano,演奏,1,991,11,15,24,35,15,14,DYCY的奇幻漂流,4614202,1453019000
蜡笔小新OP(片头曲)  历代曲集（2005~2015）,音乐综合,2,90864,641,146,3617,576,235,1342,風の間に°,2056161,1453019026
