title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【影之雪】同人恶搞RPG 战舰少女（九）——没有高雄级的日子,单机游戏,1,149,1,0,1,2,10,2,影雪16,3167931,1474000251
 新人渣渣制作求轻喷,综合,1,32,0,10,0,0,3,2,坑队友专员万恶,3489787,1474000368
加藤米莉亚——fighter&drive,音乐现场,1,531,3,2,12,7,13,4,椿元,25333904,1474000475
【燃向】此身为剑之骨；此生，定为无限之剑所成！！！没有人能在我的BGM里面战胜我，包过我自己！！！！,MAD·AMV,1,225676,968,359,6304,1277,734,1418,空想型你才假摔呢号,14562608,1474000413
【消除类手游】神钓,手机游戏,1,244,0,1,3,0,1,1,堡主蓓莉娅,3119213,1474000330
【480p】河童三平【1993】【国配】,完结动画,2,1417,10,7,90,8,4,7,搜游子,4091742,1474000533
【ColdFusion】世界最大！三星的16T固态硬盘 @圆桌字幕组,手机平板,2,8988,88,66,199,39,35,5,圆桌字幕组,23534705,1474000543
【IDOLiSH7】SILVER SKY全连操作录像（8星活动谱面）,音游,1,423,0,1,6,10,18,4,omikun,1837973,1474000523
【RAB】变身月刊少女御宅君！最后有彩蛋！有彩蛋！有彩蛋！,宅舞,2,0,0,0,0,0,0,0,妃喵Fairy,32967105,1474000347
【守望先锋】麦克雷 全场最佳,电子竞技,1,719,0,2,2,0,13,1,暗中观察总司令官,19873637,1474000516
我的世界【明月庄主☆小兔子】1.10生存EP23远赴南海沙漠探险Minecraft,单机游戏,1,6079,370,62,37,43,9,21,明月庄主,2170934,1474000503
航哥版好久不见,翻唱,1,64,0,0,1,0,4,0,华梅楠,23510968,1474000378
【识汝不识丁】【顾射×陶墨】【我家有个傻媳妇】第一集（字幕更新高清版）,影视剪辑,1,114594,306,103,1122,158,77,180,朴家的么么,6116022,1474000521
本周top15 Billboard Hip-Hop-R&B Songs 一起抖腿吧,电音,2,116,0,0,1,0,0,0,Instreet-,537313,1474000261
只做了开头，别见怪，萌新嘛~~,MMD·3D,1,101,1,2,1,4,4,1,神崎蘭子制作人,33038540,1474000357
【灵魂歌手】一人我饮酒醉 多声线高能翻唱 有吗有吗？？？我读书少别骗我,翻唱,1,116933,1961,1127,1859,1517,317,58,灵魂歌手就是我,18853430,1474000253
【言♂和】young for you,VOCALOID·UTAU,1,876,6,18,4,6,4,0,斯特拉斯堡队主教练,5728148,1474000253
【张艺兴】帅到炸裂！！来跟着老张一起摇摆~,明星,1,1599,6,10,17,11,3,4,九方盒子,4663042,1474000273
【WOTA艺】the everlasting guilty crown闲打,宅舞,1,547,19,25,3,55,9,0,耳機-みみつくえ,5189891,1474000256
极乐净土-火炮兰,MMD·3D,1,229,4,1,10,4,8,1,冷月寒宇,4456701,1474000588
【奇异人生】当中二少女得到了超能力（0o0） 第一章ep1,单机游戏,1,39,0,2,0,0,2,0,曰墙男孩香炉,6015572,1474000584
杨洋水仙  忘川,明星,1,693,10,8,19,7,5,0,梧桐椰子,10432527,1474000617
啥也不懂的雪诺之尴尬晚餐,影视剪辑,2,1156,9,4,29,4,31,2,几千万个基佬,29413062,1474000617
【Hotter】东方夜神雪part5（支线）：大地主瞬间变穷光蛋！！,单机游戏,1,464,49,7,6,17,12,13,打酱油的小火柴,2012965,1474000623
自动恶魂炮台【360度旋转，射程60格】,单机游戏,1,3456,10,25,117,34,19,28,-小黑-,36561632,1474000618
人海之中遇见你,明星,2,88,0,0,1,1,15,3,铜绿的绿_,25646326,1582729577
【蜘蛛侠】帕克先生的爱情故事,影视剪辑,1,1872,14,3,22,7,20,10,LL小鱼控,10819954,1474000545
【轮回】求生之路2，单人浪，没鼠标玩个吊，1p,电子竞技,1,79,1,0,0,0,1,0,轮回QwQ,10488565,1474000658
【DMC】鬼泣：但丁 1,单机游戏,1,73,2,0,1,1,10,0,天宇灵tul,19088613,1474000628
【乒乓球】张继科的徒弟来成都打公开赛了 还有可能和继科对打哦,运动,2,9906,52,25,136,2,7,5,赏你一个屁光,18024897,1474000398
20160916[乒乓球]中国公开赛成都  第一轮首日双打选手赛后采访,运动,2,5063,33,7,51,2,3,0,LALALYNNHAHABO,38478873,1474000618
 【世界！想去日本的人应援団 】160915【日综生肉】,综艺,2,293,0,0,2,1,4,0,sthfour,65395,1474000750
【隼解说】我的世界恐怖解密逃出僵尸之城,单机游戏,1,367,1,0,0,0,9,1,我叫渚隼,40700034,1474000707
范冰冰花絮混剪【风月】,风尚标,1,3808,9,9,103,19,18,33,FayeYu玉器,39726087,1474000718
【Pia】梦中之梦,翻唱,1,1299,84,79,50,134,17,24,Pia碳,4674110,1474000892
【09-16】汽车事故合集,汽车,2,7081,96,20,11,4,5,0,全球事故大合集,25241343,1474000863
"illion-PLANETARIAN at STUDIO COAST, Tokyo 2016",音乐综合,2,1528,25,9,127,29,30,10,槑瓜熊,29786027,1474000709
【水橋舞】是的，极乐净土她唱的--水橋舞小姐14岁时的表演视频,音乐现场,2,705836,2280,578,7926,536,564,1646,望着啊,13608327,1474000897
八级金币车实况,网络游戏,1,829,2,3,1,5,16,0,爱喝椰汁的叶子,6778484,1474000903
【素材】天宫二号监控画面 Tiangong-2 launch,社科人文,2,818,3,8,4,1,2,0,乖巧中暗藏着杀意,6806671,1474000826
放荡女勾引男人就为了这[高清]<这是什么鬼>,影视杂谈,1,3683,11,5,11,6,3,2,中岛则文,37247034,1474000901
【Sophie Shohet】时装周FASHION WEEK -- 新资讯和试穿 HAUL & TRY-ON,服饰,2,118,0,0,4,0,8,0,Prrety_Chen,35177742,1474000885
【小绿试玩】FOTONICA 永不停息的奔跑吧,单机游戏,1,143,3,1,3,4,5,2,二哈小绿,19217630,1474000941
俺尸2-跨越俺的尸体前进吧 中文全剧情白金向娱乐流程20 百年家谱 月乃阶 丹,单机游戏,1,103,0,0,0,0,6,0,迈克白狼,34304117,1474000751
宠物小精灵xy&z ed【喵喵的叙事诗】,音乐综合,2,4536,28,11,138,36,59,25,passenwer,12093615,1474000739
【小提琴】 黄埔军校校歌 第二版,演奏,2,2866,34,6,14,9,21,13,周立波,368412,1474000749
［胡歌&刘亦菲/遥灵/仙剑一］无关风月MV,影视剪辑,1,1694,4,3,30,5,12,15,姬月风花树,5413643,1474000812
安黛因的结合,单机游戏,1,400,6,2,8,3,3,0,天天肝狗粮,28024904,1474000811
权志龙清唱合集,明星,1,3323,30,9,209,24,25,42,heneciakhjlove,30263061,1474000678
【七夜修罗解说】 使命召唤2 第九期   踏破爱尔达巴,单机游戏,1,174,0,0,1,2,2,1,七夜修罗,2474897,1474000952
【繁星实况】口袋人类  去吧小智！,单机游戏,1,1746,78,45,16,53,17,20,繁星1244,1522972,1474000771
【RED VELVET】【Russian Roulette】俄罗斯转盘 舞蹈教学 Part 1,明星,2,46347,24,20,2394,50,279,47,kumamonhyuk,6565973,1474000751
[震撼心弦/燃向]喘息不止 碰撞的极致,MAD·AMV,1,499963,692,543,6229,2215,354,1516,銀酱の万年,2930093,1474001008
模拟城市5未来之城 p3,单机游戏,1,461,2,1,2,0,7,1,紫焰-耀龙,12395945,1474000946
新人初次投稿《皇室战争》,手机游戏,1,62,1,0,1,0,6,0,-NewB1e-,13728354,1474000675
暗夜獵人薇恩的故事 - 英雄聯盟LoL,电子竞技,2,2376,27254,10,13,2,15,1,TAKERA,477132,1474001017
虽为毫末技艺,美妆,1,119,0,5,1,0,11,0,zouyistyle,39087147,1474001040
【生肉】希望和加奈的×× #25,官方延伸,2,120,0,1,0,1,2,0,維纳斯,2927210,1474000983
【IG】Baolan 16-9-15 直播录屏,电子竞技,1,234,0,0,7,0,1,1,喵克达,550580,1474000718
