title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【青蛙夫妇】23-1难题,影视剪辑,2,44395,1196,19,629,8,45,68,长颈鹿不护短,13245875,1476599495
[Virginia]初体验实况part1,单机游戏,1,33,0,1,1,0,3,0,阿莉小兜,29965436,1476600123
MINECRAFT 【BDJ整合包】,单机游戏,1,41,0,0,1,0,5,0,嘉年華,11740378,1476599673
【北打】【WOTA艺】【你的名字】火花/梦灯笼/前前前世,宅舞,2,51568,271,53,2369,592,1696,526,YOUKI-yuzhi,11382379,1476599727
【Prima & TONIO】花与风的赞美诗【民族调COVER】,VOCALOID·UTAU,1,472,4,10,25,19,16,3,想要长高的三可,398971,1476599732
[从零开始的邪教世界？]国产文字冒险游戏[神明的一天世界]直播录像 第一期,单机游戏,1,3255,265,44,72,45,14,4,动员兵弗里曼,217884,1476599696
BTS×GOT7×EXO - Blood Sweat&Tears＋Hard Carry＋Lotto（MASHUP,明星,2,0,0,0,1,0,0,0,平谷一点绿,21894201,1476599733
听说车主在早上欺负了一只狗狗，结果……,搞笑,1,53853,293,295,808,258,503,3,天外飞仙HQ,17391815,1476599684
死亡flag（1）,综合,1,159,4,2,0,2,3,0,戈里尼奇,13584776,1476599744
我的世界红石电梯,单机游戏,1,1090,7,2,17,4,8,4,goodfnd,24893802,1476599702
源氏花村一拖五，强势拯救队友,电子竞技,1,2601,48,13,15,41,12,0,任性的丑角,6902490,1476600046
[直播录像]锤石下路carry全场,网络游戏,1,220,7,4,0,4,13,0,ztmzzz,6283285,1476599685
[Bigbang is my everything],明星,2,171,1,0,1,1,2,0,网友小髙,9870163,1476599686
【凌雲制作】Minecraft版守望先锋双龙,电子竞技,1,590,2,7,1,8,7,1,凌雲酱,4713172,1476599595
【GOT7】161016  Markson 讨论新专辑及聊天 1080P 无字,明星,2,5311,114,20,264,9,37,7,葡萄柚水绿,1756123,1476599551
青云志凡瑶纪录片22集完整版,影视剪辑,2,13301,113,5,175,16,26,16,偶然相聚的过客,44448070,1476600067
张艺兴x何苏叶兼容性测试，甜党永不败（片尾有彩蛋OVO）,明星,1,873,18,11,9,9,10,0,Layress,23005358,1476599966
【HKT】栗原纱英 10.16 755,明星,2,31,1,0,2,0,4,0,井尻晏菜,6049045,1476600147
【ASMR】SW MUKBANG小哥吃炸鸡（旧16.4.11）,其他,2,568,2,5,10,0,10,0,Maggie_0613,6819322,1476599577
宠物小精灵融合概念图——Top30 第二弹,综合,2,99453,1139,83,4809,702,411,1945,rien_he,1721084,1476600155
春望,日常,1,643,0,1,8,2,29,8,小旭儿的angel,18539928,1476599807
10月16日龙珠音乐—— 崔龙阳《新不了情》,翻唱,2,39,0,0,1,0,3,0,274406770,36188730,1476599813
UP寂寞了!【第两百零七弹】,音乐综合,1,1401,16,58,24,143,12,4,麦丽素很黑,89434,1476600157
【52】梁非凡的rainbow,鬼畜调教,1,2316,8,17,10,21,11,5,52-Mathers,3783991,1476599796
【双声道】源流怀古 x PLAZMA,音乐综合,1,334,1,15,14,15,17,4,羽弥生-Hayao-,3589893,1476599802
《播客人生》EP8，搬家了！前面说点心里小骚话,单机游戏,1,114,1,0,1,6,6,2,叶无月Xx7,44734117,1476599751
【酷爱皇室战争系列】之三星利器 大闪王子,手机游戏,1,134,0,1,1,0,4,0,lAxxl,22841454,1476599808
偶像活动Stars 第26集插曲『Dreaming bird』,音乐综合,1,11651,57,27,336,11,30,59,849151484,14309852,1476600126
【金钟大chen】FOR YOU(2016生日贺频）,明星,1,405,5,4,8,7,13,2,风铃风铃的阿井,17350381,1476600151
蓝瘦香菇 和智障基友玩香菇,日常,1,51,0,5,1,0,1,0,豆腐幻漫atg,18358167,1476599764
【MMD刀剑乱舞】今夜拥抱你【笑面青江&石切丸】,MMD·3D,1,861,15,6,52,21,10,9,uitree,201493,1476599761
【东方神起】小珍惜自制视频,明星,1,557,8,4,12,11,6,6,东方神起Treasure珍惜站,27505227,1476599584
【MAD】 在同一时刻 【NARUTO 动画原作完结纪念】,MAD·AMV,2,269,8,5,17,5,17,5,阿诗Official,4482374,1476599488
消灭都市降临★5帽子屋（明×母猴）,单机游戏,1,180,0,6,1,0,2,0,Kanko丶,6591608,1476599904
彭楚粤2016生日快乐,明星,1,125,0,0,2,2,4,1,是晴天呀YY,21931004,1476599987
车臣婚礼以及舞会2015-2016,日常,2,2003,5,1,25,1,15,4,artlife,1403387,1476600018
【Sarah Steller】漂亮的金色金属唇妆,美妆,2,821,3,2,33,2,10,0,inkey_,1756921,1476599908
如何快速手绘世界地图,绘画,1,14146,55,26,199,42,70,104,路边的绿化带,49937431,1476600032
10月16日龙珠音乐—— 段雅雯《绅士》,翻唱,2,49,0,0,1,0,12,0,274406770,36188730,1476600036
群峦传说新手教程,单机游戏,1,1452,5,9,17,18,17,10,罪梦贤者EvilDream,7219403,1476600032
【克里斯汀·斯图尔特】在2016年戛纳电影节上,明星,2,0,0,0,1,0,1,0,inkey_,1756921,1476600042
【默白试玩】以撒的结合：胎衣！手残带你体验新模式新道具！,单机游戏,1,61,1,2,1,0,2,0,默白Morbye丶,12647697,1476600065
咖啡x狂父01 这只是个开始,单机游戏,1,138,8,6,2,14,4,3,岛田咖啡,8671633,1476600087
多幸运-心匠,翻唱,1,1167,12,4,23,9,12,2,视频与我的日常,22224221,1476600047
【纯音乐】【电音】Carta-ShangHai,电音,1,303,2,4,7,6,4,3,NekoparaCM,5831896,1476599898
值得引人深思的现代教育制度,日常,2,1363,4,2,84,20,82,21,Christopher_Hoo,34626081,1476600156
[镜音Rinto]歌曲小合集,VOCALOID·UTAU,1,1239,102,15,98,16,16,20,路过的↓,12682277,1476599907
这样的巴黎，你还向往吗？,综合,1,230871,1011,1128,1106,238,570,1088,观察者网,10330740,1476599777
【TED-Ed】 红毛猩猩到底有多机智？@柚子木字幕组,社科人文,2,20726,156,123,379,82,47,49,柚子木字幕组,221648,1476600011
【玛丽莲曼森】【1999】演唱会瑞典胡尔茨弗雷德（共2p）,音乐现场,2,4884,164,25,240,32,28,32,四百泪屠马,3361325,1476600043
【剑网三】风骨霸刀（方士）扬州一级任务以及隐藏任务详解--by纣炀,网络游戏,1,34135,478,382,688,459,328,10,纣炀,934967,1476600036
“奇耻大辱”里面说过的那个《三国罗曼史》,网络游戏,1,105093,6336,1919,436,3093,44,62,神奇陆夫人,419220,1476600093
[凌乱一世]守望先锋—万圣节活动玩法 怪鼠复仇,电子竞技,1,250,0,0,1,0,13,0,凌乱一世,13765733,1476600074
Rolling Girl English Cover JubyPhonic,翻唱,2,0,0,0,1,0,0,0,Sorda,31792540,1476599618
【疙瘩】20元一件的中古毛衣测评 来自学生党的福利！,服饰,1,7267,194,34,95,40,8,9,狗尾少年张疙瘩,15181617,1476600095
【初投稿】Zedd - Ignite,音乐综合,1,179,0,0,4,2,5,1,boa你不懂,15542651,1476599945
疯疯※大叔痴迷小鲜肉惨被捅菊花【荒神】P4,单机游戏,1,129,0,1,1,0,3,0,Yg疯疯,8347257,1476599568
村民转载 阿飘片头曲Tobu - Hope [NCS Release] - YouTube,音乐综合,2,1773,17,11,49,7,13,8,bilibili村民你好,24183079,1476599959
【720P】超限猎兵凯能 OP&ED,音乐综合,2,14165,137,70,374,77,78,220,ikoiiii,4196880,1476599553
161014 汝矣岛签售 换了无数的可爱头饰，最可爱的还是你！朴珍荣！,明星,2,873,3,3,38,2,12,2,pjyisjyp,952099,1476600044
【Kenny G】- Silhouette  循环呼吸狂魔,演奏,2,1823,2,10,49,10,32,16,DummyBear,5643206,1476600152
【ASMR】SW MUKBANG小哥吃彩虹蛋糕（旧16.3.14）,其他,2,270,3,5,9,0,11,0,Maggie_0613,6819322,1476600143
2.57-Abed DOTA2 地卜师 米波 第一视角,电子竞技,2,298,8,0,2,0,3,0,ATMHRC,30976514,1476600071
【试玩】病毒爆发还去跳伞？消逝的光芒 Dying light,单机游戏,1,378,6,1,3,7,8,0,永肖同学,4841885,1476600528
【饮溪】拼个贴吧 | 也曾跨过山和大海 | 拥有负分的水彩技能是一种怎样的感受,手工,1,1038,5,6,28,6,7,8,饮溪要好好学习,20621956,1476600901
【崩坏3】战车硬肝2-32普通（非无伤）,手机游戏,1,504,3,6,2,9,6,1,散樱sama,44154488,1476600701
【阴阳湿】辛辛苦苦攒一千，一夜回到解放前,手机游戏,1,367,4,2,1,0,2,0,toothless22,21270500,1476600418
【梦之祭】White Pavement（歌曲安利）（2nd更新）,音游,1,377,2,14,8,1,15,0,长月夜の光,1495013,1476600257
【尼克  摇滚学校】School of Rock - 'One Call Away' Official Music Vi,翻唱,2,2005,2,1,59,6,18,17,JlilaCY,11018881,1476600534
【骚男直播】骚男中单男刀对线小安妮，骚感冒了可能状态不太好,电子竞技,1,7352,270,61,48,46,5,0,吾乃光标学徒,3515941,1476600781
【PJ】【Trick or Treat】恐怖RPG游戏解说EP.1恐怖？向百合大法低头,单机游戏,1,342,2,4,2,6,4,3,吮指的PiJer,11886190,1476600756
那些描写神奇宝贝进化过程的优秀插画 第7弹 @柚子木字幕组,综合,2,61695,404,200,1148,145,46,22,柚子木字幕组,221648,1476600965
Call of duty 13 IW B测ps4 2个段子,单机游戏,1,140,1,0,2,2,2,0,KKKKira呀,4615435,1476600408
火影忍者疾风传究极冲击序章,单机游戏,1,305,0,3,2,5,5,1,和泉蜜柑,14971167,1476600968
《大鱼（大鱼海棠主题曲）》“无损音质版”一日一首好听歌，千万不能错过哦！,音乐综合,1,8588,15,13,172,27,25,43,银河系里の外星人,1706796,1476600645
论奶妈如何三分钟单杀,网络游戏,1,379,2,3,7,3,1,0,ztmzzz,6283285,1476600798
立信会计学院EAGLE街舞社@唯舞艺协20周年舞展，上海东华舞展,街舞,1,1089,0,1,10,0,2,3,胖纸恬恬,16623961,1476600811
【怪物來敲門】HD中文正式電影預告,影视剪辑,2,1177,6,2,12,2,6,0,Aiyaya王仙,14120372,1476600830
守望先锋：恶搞动画--安娜登場,电子竞技,2,60100,208,72,931,101,168,19,lbv,750873,1476600760
宇宙少女水原棒球场饭拍,明星,2,1320,12,4,5,0,6,0,欧邦智薰宝,23410197,1476600519
【王博文】161016 第11届AiBB亚洲偶像榜,明星,2,9591,998,148,346,54,30,3,魚啊魚,1886582,1476600594
【卡利兹】我的世界多人服务器生存第二季 #9 末地门站装修,单机游戏,1,104,2,1,4,1,1,0,卡丽兹,9502973,1476600578
【羅志祥】【朱碧石】夢幻女神回來了!(搶先看MV幕後花絮),明星,2,23208,128,116,453,90,120,18,Freyaah,28710897,1476600426
【ASMR】SW MUKBANG吃寿司（旧16.3.12）,其他,2,280,0,6,7,0,5,0,Maggie_0613,6819322,1476600260
【张翰】 “塘主”实力安利App,明星,2,486,15,3,7,4,6,2,张翰视频站,35909313,1476600897
暗拍，马上删除,日常,2,2470,31,12,12,0,16,1,九秒笑傻,40921059,1476600878
【彼岸島OP】Top of the world,音乐综合,2,2536,2,6,27,8,12,10,猫车山,2157844,1476600359
【MMD】好可爱！好想带回家！,MMD·3D,2,951,25,6,112,9,7,3,木之本灵梦,6722657,1476600747
【楚妍】暖心,明星,1,4149,1,1,57,18,11,2,蓁愛Min,38213788,1476600676
faded鬼畜版本,日常,1,2921,12,3,10,2,16,4,Youngyuyan,44039724,1476600509
【OP替换高同步】超自然9人组 X 只有我不在的街道,综合,1,384,3,5,10,4,6,1,琥珀结晶,18320074,1476600709
【EJ Recipe】一周美食报告～～,美食测评,2,708,0,2,14,4,3,1,VAL墨鱼丸,4987023,1476600798
【まじ娘】niconico超会议2015 CUT,音乐综合,2,1497,74,12,66,22,15,11,石录,8776926,1476600788
Video2016-10-16-1314-13,单机游戏,1,25,0,0,1,0,3,1,少载木,23622338,1476600306
不知道叫什么名字但是很好听的黑乐谱,音乐综合,2,1215,25,20,31,4,14,3,抱抱猫People11,12771055,1476600930
【搬运】奇爱博士花絮-No Fighting in the War Room or Dr Strangelove and,预告 资讯,2,1313,3,1,47,6,14,6,一个好维,3402651,1476600815
红警，没错，就是红警,单机游戏,1,1478,73,11,8,3,2,0,金牌段子手,40807133,1476600957
Gear Up又是一个互相伤害的游戏,单机游戏,1,88,0,0,1,0,2,0,木匠zxm,1417636,1476600463
【Amnesia World】失忆症 角色歌CD IKKI & KENT 谷山纪章 石田彰,音乐综合,2,1291,2,8,82,8,11,12,唐影荪,5429778,1476600360
140609 MNET WIDE NEWS EXO FILEcut,明星,2,741,3,0,28,0,1,0,边伯贤bbhpcy,35048072,1476600328
美女、美景、吉他，弹吉他就是要文艺Frontier Lullaby,演奏,2,198,0,0,3,1,6,1,一眼就够了,20374370,1476600513
海克斯科传送门11连抽，成功中标。海克斯科技安妮限定皮肤。4分钟换头像欧气暴涨，5:30成功欧皇，，，,网络游戏,1,3369,52,7,4,5,14,0,耳东羽丶,35434122,1476600762
【动次打次】[良曲日推]博爱党的胜利【第110期】,音乐综合,1,101,0,0,4,5,10,1,吉村小鸟,5399897,1476600871
【李宇春】《金鹰节颁奖晚会》彩排,明星,2,29104,140,26,357,37,25,214,带我去歪蜜,7584755,1476600341
0.o,MAD·AMV,1,2077,17,23,78,97,20,1,萌于鹿乃,18522422,1476600748
【泰国广告palincai_菜粥粥】泰王为什么受人尊敬，看完这个短片，我想.......大家会找到答案.........,日常,2,21095,113,70,127,18,41,23,泰fashion_菜粥粥,14711050,1476600853
【二宫和也×藤井流星】NINOSAN20161016 全场生肉,综艺,2,2263,1,0,24,0,13,0,山田_玉子,3548060,1476600316
走进忍野八海,日常,1,64,0,1,1,0,2,1,二次元少女带你看世界,30752601,1476600749
【87版红楼梦.19.琉璃世界白雪红梅 cut 2】香菱学诗,影视剪辑,2,9801,112,10,107,14,53,61,蓝星旅居客,48032555,1476600821
【战场双马尾】五盾日常极狗粮本,手机游戏,1,171,2,1,1,2,2,0,Yiabom,747722,1476600469
【水彩】超简单的水彩仙人掌-,绘画,2,0,0,0,1,0,0,0,87兔水彩,36228605,1476600389
161014 汝矣岛签售 朴珍荣真的是世界级小可爱!!!!!!!!!我要把他带走吃掉!!!!,明星,2,1393,17,5,70,6,13,8,pjyisjyp,952099,1476600840
[藏经阁]僵尸毁灭工程【p3 活不过三集,单机游戏,1,223,6,2,2,1,4,0,比目鱼,33689,1476600606
【APH/MMD】killer【篠様米 2P】,MMD·3D,1,357,4,24,33,12,5,1,初恋记事簿_,11377536,1476600731
【微恐怖向】Trick&Treat Normal结局实况：两个妹子的万圣节作死大行动！,单机游戏,1,61,2,3,3,7,3,0,字母哥SuperBoy,5632245,1476600603
【初音ミクV3】 AIR 夏影 Cornwall summer mix 【COVER】,VOCALOID·UTAU,2,168,1,2,7,3,7,5,岸波玉藻,16295316,1476600674
10月16日龙珠音乐—— 王近苏《漂洋过海来看你》,翻唱,2,52,0,0,1,0,0,0,274406770,36188730,1476600404
【他是龙】i'll see you again,影视剪辑,1,300,0,3,3,2,5,1,blacksheep33,32411355,1476600401
【APH/MMD】里表味音痴,MMD·3D,2,9170,98,84,1303,138,33,45,绮离离,1478650,1476600668
那一刻，她们再次成了女神,综合,1,35927,2012,151,1903,811,106,30,大神经神大,5089926,1476600397
【王源】小园丁养成记 十月（上）,明星,1,534,6,4,19,20,10,3,王源播报馆,18733156,1476600656
【张翰】好想你,明星,1,207,0,0,3,3,6,0,断线的风筝在奔跑,8386994,1476600652
夏姬八扭的东方夏夜祭初通【花】,单机游戏,1,14,0,0,1,0,4,0,Wonderlandes,1522910,1476600672
【斗士】-上海立信Eagle街舞社,街舞,1,971,1,1,3,0,11,1,胖纸恬恬,16623961,1476600415
TWICE-OUR STORY（FMV）,明星,2,241,0,0,6,2,2,0,欧邦智薰宝,23410197,1476600742
我的世界【红叔】红兔粉猪双侠传 第二十八天【拔刀剑养老向整合】,单机游戏,2,5045,51,3,85,5,16,69,毒奶的冥浩,17657389,1476600698
生肉 战斗机第一视角,社科人文,1,2755,7,2,29,2,17,1,加倍大神,13759749,1476600817
【火影-鸣人VS佐助】【宿命的二人】,MAD·AMV,1,1913,17,10,27,19,25,3,一只精分的南瓜,37893448,1476600623
2000年第27届悉尼奥运会 乒乓球男单决赛 孔令辉VS瓦尔德内尔,运动,2,11552,47,16,185,6,28,44,小辉1018,49662432,1476600985
【董力阿拉蕾】爸爸去哪儿第四季第一期“宝宝”CUT,明星,1,60993,159,43,393,79,72,10,夸父逐烨,14278059,1476600712
【KL丶rhythms】《崩坏3rd》非洲玩家活活被吊打(新人试水第一期),手机游戏,1,114,0,1,1,4,3,0,宇宙画渣帝王空律,1780314,1476600490
【韩国吃播】阿CAN小哥吃猪排便当＋米血肠汤～～,美食测评,2,666,2,4,5,0,2,0,VAL墨鱼丸,4987023,1476600771
NCT127 161014 KFM公演  OnceAgain&问候&Fire truck,明星,2,711,4,1,12,2,14,1,Brillante66,12809299,1476600824
【翻弹】五月天-成名在望 电吉他covered By 冷Monster,演奏,1,2369,30,11,17,78,6,7,冷Monster,9288665,1476600969
崩坏3抽奖感觉今天我是非欧混血,网络游戏,1,1905,10,3,1,0,6,0,steeloneself,13255135,1476600870
【新边城浪子】路小佳x丁灵琳mv——逍遥最好,影视剪辑,1,10078,122,19,212,64,45,101,望月思晴,26935293,1476600268
KNK的待机室舞蹈时间（feat：大哥的老年disco）,明星,2,359,2,2,11,0,8,3,白憂憂,2700495,1476600683
【梦100】SP碎牙未觉+双觉剧情+日觉月觉秘密故事,手机游戏,1,470,4,3,34,4,4,0,紫陌花影1118,23061858,1476600288
【王青】可爱颂 Kiyomi,明星,1,970,27,4,33,12,9,1,酸奶一罐,7825172,1476600914
（第二弹）中方导演对中泰友谊赛及泰方选手的评价,日常,1,121,0,3,1,3,7,0,蠢鱼铬格,4599598,1476600587
【李准基×李知恩IU】等你的季节【步步惊心·丽】,影视剪辑,1,18045,28,6,242,49,54,93,简咿joyce,28691993,1476600893
天女天蓝武神流,手机游戏,1,199,0,1,1,2,2,1,翻了一面的咸鱼,36025843,1476600455
【Team HII】161016 SNH48 H队《偶像的黎明》吴燕文生日公演MC1cut,明星,1,189,0,0,3,0,3,0,yyyyyy7yyyyyyy,841504,1476600927
[DNF]非常平民的剑圣过黑雾…,网络游戏,1,623,1,1,2,2,6,1,特色酸粥,807713,1476600268
【宏伟实况】守望先锋2016-10-15期,电子竞技,1,31,0,0,1,0,6,0,宏伟,1387587,1476600931
PC《热血进行曲：大运动会》中文剧情游戏直播实况【补档】,单机游戏,1,5573,22,7,24,10,23,23,潘多拉Pikiyo,261399,1476600969
美服TitanVanguard公会 H尼珊德拉 谐星开荒 神牧视角,网络游戏,1,25,0,0,1,2,0,0,我莎无敌,49866963,1476601246
"Chris Brown Ft Ariana Grande - ""Don't Be Gone Too Long&",音乐综合,2,275,0,1,4,0,1,2,欧邦智薰宝,23410197,1476601237
【韦礼安】 女孩 流言 知道 温柔 活着VIVA 别说没爱过 全球中文音乐榜上榜 20160924,明星,2,616,10,2,19,1,11,0,乱世白泽,4311034,1476601251
【UNIQ周艺轩】【UNIQ金圣柱】【saty with me】【脑洞】,明星,1,1837,7,6,16,5,3,20,w迷耳w,13482222,1476601256
20160926GMM见面会小视频,明星,2,3478,3,10,84,5,11,5,看不见星光,5427161,1476601281
『GD&TOP』 崔胜铉×权志龙 青涩的少年,明星,2,1321,8,5,65,7,16,17,加莱以蓝,25243563,1476601276
20140804- 歌謡人生特別版千昌夫cut1,综艺,1,669,0,1,13,4,8,6,昭和の歌,10674532,1476601270
菜鸟的贪吃蛇大作战,单机游戏,1,441,6,9,1,12,6,1,兜哥的眼镜框,2934701,1476601365
【馍馍】极乐净土+girls+lamb.+pink cat,宅舞,1,1347,29,57,16,86,16,10,听说羊肉泡馍很好吃,10001636,1476601372
【300英雄桐人】【死神解说】装逼の路之O——一个好的开始，学会使用桐人的技能！,电子竞技,1,466,140,31,9,17,3,1,-嘉神川克罗艾-,3536762,1476601460
GUESTSHOW DQF@FIRESTEP 2016,街舞,1,207,0,2,2,0,10,0,胖纸恬恬,16623961,1476601431
【和華】【Drum Cover】Snow Halation,演奏,1,451,36,22,4,21,21,2,和華,21170305,1476601434
【苗侨伟古装群像乱炖】问情诗,影视剪辑,1,6453,94,22,163,35,46,43,大魔王公子凛,19387312,1476601441
崎松的【影子武士2】多人模式：敢扰我做视频！,单机游戏,1,375,0,0,1,0,6,3,崎松PineQi,7806067,1476601471
"【のひ】rain stops, good-bye -piano ver.-",翻唱,2,446,3,13,46,4,11,0,CJ木,768041,1476601532
合金弹头5娱乐流程,单机游戏,1,36,0,0,1,0,3,0,gamelunasteam,39431623,1476601621
Faker大魔王与STK1上单SOLO，用皮肤的飞科你一定没见过吧！,网络游戏,2,5438,5,6,4,1,13,3,24兆wifi,40718036,1476601372
时光吸血鬼高清两连发,电子竞技,1,133,2,0,1,0,1,0,时光吸血鬼,32128974,1476601614
英雄联盟皮肤试玩~那些年我们从未见过的皮肤~万圣节限定魔腾~,电子竞技,1,7286,10,17,4,1,17,7,我好饿-,9195224,1476601622
{久伴} 爱玩MC 双人空岛战争 求关注 求支持 谢谢大家,单机游戏,1,273,10,7,1,7,5,0,爱笑的JIO伴,10276011,1476601688
Monster 三专拆专视频,明星,1,746,3,3,4,0,8,1,Rickiii_77,28943144,1476601517
【面瘫官录】20161015杏猫网国风二次元,日常,1,729,1,15,33,6,6,0,面瘫资源组,6977309,1476601292
[Hex][Niche Music][专题系列][第二期][日系小清新(Part 2)],音乐综合,1,60,1,3,3,3,0,2,HexJacaranda,4875045,1476601480
