title,typename,copyright,view,danmaku,reply,favorite,coin,share,like,name,mid,date
【TOP50】2016年Melon音源榜周榜第二十期,明星,1,2048,124,9,14,2,8,0,黑板菌,20708346,1466438540
【EXO】《Monster》打歌节目混剪,明星,1,848,3,4,18,14,17,3,by-Autumn-,6261536,1466438574
【宠物】 2016年高超的树懒视频合集  Superb Sloth Video Compilation 2016,动物综合,2,984,12,3,25,6,8,0,☆肥文○,25902379,1466438574
電鑽西瓜,美食测评,1,2602,16,13,5,6,6,0,AJTV,2310779,1466438509
cod12日常匹配,单机游戏,1,187,0,0,4,0,0,0,狂气的咳血家,13956154,1466438603
第一界腾空爬杆大赛冠军诞生了，请飞天喵二筒上台领奖(看遍笑遍，想到上树摘椰子的人),喵星人,1,172,0,2,2,4,5,0,米小酥,4061994,1466438646
乐高星战系列X翼战机75102速装,野生技术协会,2,9366,95,8,138,9,28,48,天下谈军SQ,22703468,1466438716
【91Lin】Minecraft超级战墙摸鱼第5期 - 对我来说这很完美，但是……,单机游戏,1,39,0,0,1,0,13,0,华灯秋月,437487,1466438621
cf少杰：生化狙击第三十二期残局1v7,电子竞技,1,70,0,0,1,1,1,0,cf少杰,24151747,1466438712
【Ellenshow】The 'Star Wars' Cast Stacks Their Packages-奥斯克带鹿角,综艺,2,316,0,0,11,0,3,0,咒哥哥,22255830,1466438729
Galgame LOVESICK PUPPIES 共通线2,单机游戏,1,1314,10,17,31,10,12,8,PS.饭团,488616,1466438718
【约跑不能停20160621】房祖名首谈人生低谷期 欧阳娜娜获封斩男杀手,综艺,2,1022,11,10,7,1,4,2,搜狐出品,8840164,1466438732
如何用紫甘蓝制作酸碱指示剂,科学科普,2,5374,84,10,169,18,108,35,PATI,2509951,1466438774
升旗仪式,日常,1,209,9,3,1,2,4,1,乌龙茶真的特别好喝,13711006,1466438752
燃向电影混剪 2016 BGM the phoenix,影视剪辑,1,294,2,0,7,2,1,1,中二少年要吃药,32956700,1466438747
天海祐希 Grand Seiko Ladies 2016 CM 30秒 +  CM Making+ 新CM發表會,风尚标,2,3577,97,14,153,17,40,12,藥師佛的捕蠅草,11157353,1466438874
【剑网三/MMD】南皇炮太的Tipsy&Technologic,MMD·3D,1,65729,794,236,3054,1663,1265,48,燼陽公子,168937,1466438785
{三国恋}  翻唱【心机boy老司机】,翻唱,1,228,3,2,1,1,7,0,心机boy老司机,22895022,1466438797
【NGA守望先锋区】本周十佳精彩瞬间 #1,电子竞技,2,4453,15,15,8,0,14,0,NGA守望先锋区,8004440,1466438793
【竹枝词】琅琊榜静妃纯手剪,影视剪辑,1,2057,25,4,58,17,26,8,七口羊,2027380,1466438824
【DC漫威SPN】捅你代表爱你——Love me like you do,影视剪辑,1,1394,68,8,39,10,13,4,SamanthaAngel,13901159,1466438881
[x]Road to GOLD ELITE #4 ★ Evolve,单机游戏,2,206,3,4,4,0,5,0,一把近战都不给六花,2062760,1466438896
感叹出师未捷的素人：第四十三天,网络游戏,1,68,0,0,4,0,1,1,CN粑粑,58502,1466438929
生化危机7试玩版多周目流程解说（新人麦渣）,单机游戏,1,165,0,6,1,13,0,3,点赞的狂魔,5522140,1466438919
鬼畜版英雄联盟《boom boom pow》,电子竞技,1,2436,10,5,5,2,5,0,达达尼奥哦,10793542,1466438886
【EXO】【边伯贤】一只可爱咸 365 baekhyun focus 混剪！！,明星,1,3022,25,1,97,11,18,6,你是鹅么,13863300,1466438940
风暴传说 31,电子竞技,2,1577,26,8,9,18,10,0,fumoadol,20699,1466438941
ze_gris_a5_5第四关单机演示,电子竞技,1,143,0,1,1,0,2,0,物语ちゃん,248735,1466438943
上路三黑无底坑QWQ——by死神阿曼多,网络游戏,1,65,4,15,1,19,6,0,死神阿曼多,8485891,1466438979
E3 2016 Hideo Kojima - Kojima Productions - 『DEATH STRANDING,,1,0,0,0,1,0,0,0,該用戶不想取暱稱,26440005,1466438985
明治東京戀伽_遊戲實況_八雲線after,单机游戏,1,352,0,1,15,6,3,5,yumehyo,798296,1466439003
流风卷云和wzt的双人科技向模组空岛生存 EP.1 空岛上的刷怪平台,单机游戏,1,66,0,1,3,1,4,0,流风卷云,28585718,1466439043
【京剧】法场换子·举鼎观画·2006北京演出录像版,日常,2,1737,14,5,71,10,17,20,B站大戏院,14075879,1466439058
【天下3x古剑】玉玑子邪影 小苏苏LUVORATORRRRRY,MMD·3D,1,694,24,4,25,22,12,1,是谢衣也是初七,2794527,1466439081
圆梦新西兰夜空_超清,社科人文,2,1157,15,11,72,22,30,12,kk科洛,8697960,1466439020
【C.H.I字幕组】&【蛋包饭字幕组】160430Hey! Say! 7 UltraJUMP增刊号-知念×有冈,综艺,2,1753,38,4,94,14,4,0,有冈大贵的蛋包饭,13969717,1466439092
权利的游戏；宝座09年战争后的混蛋(HBO),预告 资讯,2,826,0,0,3,0,4,0,叔老湿,23350594,1466439089
one piece get up to the war amv,MAD·AMV,2,212,2,1,7,0,1,0,中二少年要吃药,32956700,1466439089
剑道型,运动,2,3595,6,1,177,17,104,22,tadayima_,3301413,1466439211
2016毕业短片《宅女梦工厂》,短片,1,5849,181,43,108,119,31,8,肆磷映画--ZOU40,10777781,1466439205
【CHLT】韩国2D恐怖游戏『昏迷』实况 P1,单机游戏,1,2449,201,39,24,73,4,6,Charlettee,10474478,1466439212
神秘海域4欢乐多人对战,单机游戏,1,103,0,0,1,1,5,0,断月の暗,18412,1466439171
【NGA守望先锋区】当大触遇见小美 - 国外画师板绘小美视频,野生技术协会,2,4608,103,19,91,7,8,0,NGA守望先锋区,8004440,1466439239
【星夜松】Lily Lily  Burning Night【第六作】,宅舞,1,279,9,11,6,11,12,0,潮汕星夜松,338778,1466439336
流风卷云和wzt的双人科技向模组空岛生存 EP.4 然并卵的一天,单机游戏,1,36,0,0,1,0,6,0,流风卷云,28585718,1466439398
燕玲&林酱 爱你们噢 么么哒，祝永遠18歳~www,日常,1,162,2,4,2,0,4,7,推倒→萝莉,355540,1466439383
正与邪－邪恶之灵,网络游戏,1,188,0,0,1,2,4,0,TBMhong,14969414,1466439328
豪门玄甲俱乐部（10分钟玩转苍云）雨豪教学第一期,网络游戏,1,8407,59,14,193,65,54,6,雨雨雨豪,32955127,1466439314
Sunshine组合 - 我要做你女朋友,音乐综合,2,1649816,32403,11569,13944,3358,16789,4312,原已_,10196143,1466439372
恋爱的绘本~中二病也要谈恋爱,MAD·AMV,1,134,12,3,4,6,5,0,撒尼人。Z,8019601,1466439291
【教程/AE】Ae5分钟 从零开始的Ae教程 Ep1.导入素材,校园学习,1,912,7,2,56,11,15,0,Chaos_Spiral,6273251,1466439352
【电竞毒瘤】中单蓝毛你怕不怕,电子竞技,1,101,3,0,1,0,8,0,諾幻晴,2851268,1466439288
【魏新雨】书画中国,MV,2,811,9,3,20,3,14,3,洛阳城の风景,11962018,1466439303
伪装夫夫 鲜花前的面试（我是直的）2P【日堀】,单机游戏,1,450,4,10,6,1,5,0,r堀,373491,1466439482
【TED出品】特牛VS飞西 BO15,网络游戏,2,397,3,8,2,3,11,0,雪の人形,190905,1466439492
[海贼王 AMV] Bring me Back to Life - 2M vues Special 2016,MAD·AMV,2,719,2,4,31,6,30,3,中二少年要吃药,32956700,1466439468
【杨玏】2014年网易《大丈夫》剧组专访cut,明星,2,2512,16,4,26,1,16,6,cabot_,26693617,1466439477
黑暗之魂3  了解被爱的感觉  娱乐流程第四期,单机游戏,1,120,5,0,2,5,4,0,大富BILI,30999237,1466439500
流风卷云和wzt的双人科技向模组空岛生存 EP.5好可怕的地狱矿物TvT,单机游戏,1,27,0,0,1,0,0,0,流风卷云,28585718,1466439546
【綜藝95995】050105【霍建华舞蹈能力抢救】,综艺,2,1830,33,4,56,1,15,15,霍甜甜的喵,28851166,1466439576
【广播生肉】爆音少女!!RADIO 丽奈和立花子的放课后full throttle!!第11回,官方延伸,2,108,0,0,4,0,3,0,莲见时雨,735947,1466439619
【韩国吃播】弗朗西斯卡吃6人份辣牛肉汤+4人份面；餐后炸芝士条（自带分P）,美食测评,2,14588,204,33,86,10,13,0,土豆炸弹PotatoBomb,1525320,1466439588
【电磁波】快亲亲我！,鬼畜调教,1,2870,50,31,13,18,11,0,莹莹Lucifer,24668074,1466439702
白箱魔法使的正确发音,单机游戏,1,38,0,0,1,0,0,2,りく君,2824585,1466439630
爱剪辑-苍穹之昴EP02张博cut,影视剪辑,2,1103,44,1,32,2,14,9,SerenityWoods,32122540,1466439702
零易尔：钢铁侠大战变形金刚1,影视剪辑,1,3620,123,5,19,18,18,6,零易尔,5639333,1466439693
四美是好四美，鬼不鬼畜不知道,明星,1,5199,71,11,108,20,12,8,Vivian喵酱,16043903,1466439677
Me Before You Clip Compilation (2016) -「我就要你好好的/遇見你之前」 節選片段,影视剪辑,2,42489,104,51,151,2,24,0,Kioyio,940148,1466439699
【连长】血源诅咒-4级-史上第一位猎人杰尔曼,单机游戏,1,466,7,3,2,8,3,2,連長,938184,1466439732
"CAN - Soest, 1970, Winter Mixed Media Show",音乐综合,2,513,14,7,78,16,26,20,遠藤カンナ,245759,1466439823
EP2科幻恐怖生存<SOLARIX 鋝日计划>独家中文剧情流程攻略,单机游戏,1,122,0,0,1,4,5,2,卡斯Kestrel_66,27706827,1466439832
【拉郎/快银X快银】Cherry bomb双快银（EC盾铁客串）,影视剪辑,1,12227,128,45,518,146,53,28,冲天囧悟,748210,1466439849
【海啸出品】剑圣之路第二集,电子竞技,1,323,4,3,3,6,1,0,橘猫Kai,2859641,1466439917
爆笑最终兵器她宋智孝-专治腰间盘（患者gary haha 光洙等）,明星,1,8228,38,9,171,20,24,9,囧mono,24637870,1466439826
[LightUpCN中字]160617 拍摄花絮大公开 VIXX KEN & 9MUSES 景丽,明星,2,1231,23,2,28,1,3,1,RealVIXXLightUp中文首站,19963364,1466439916
【B桃南F月蓝球瑷】轻衫细马（5P连词8P合唱）【原创PV付】,翻唱,1,763,28,12,16,18,18,21,声御轩广播剧社,7635083,1466439946
40000%祈祷非加成日常训练,网络游戏,1,171,3,2,5,8,5,0,天才少年琪露诺,826279,1466439929
【叶落】求生之路Crescendo Collision专家八特感速通,电子竞技,1,262,8,6,3,4,10,1,叶落风行,3894687,1466439983
怪物猎人OL太刀,网络游戏,1,175,0,0,1,0,3,3,りく君,2824585,1466439948
【韩综】Super Idol Chart Show（47期全）,明星,2,103819,10343,161,5757,147,138,377,JokerP-s,7727269,1466439966
周末读评论,日常,1,572,14,19,6,21,7,0,喵女子,1857039,1466439981
【柒夜/星辰变】足够公子攻了麦序所有人,翻唱,1,70389,951,185,3576,534,241,643,锦瑟安染,22302969,1466440043
新技术与社会结构的屏障－2015年国家公务员考试副省级申论真题课第二题,校园学习,1,187,0,0,4,1,5,2,柳夫子讲道理,26531232,1466440023
【Twentyonepilots】-Heathens,音乐综合,2,615,2,2,15,4,3,1,twentyonepilots,10722936,1466440022
松井珠理奈 6th SHOWROOM,明星,2,484,8,3,11,4,2,0,夜桜の神,3555435,1466440006
160618 艾伦挑战者联盟第二季 预告,综艺,2,270,1,0,1,0,11,0,凯凯凯莉_,7913778,1466440060
翻唱者：伍苏    翻唱曲目：《宠爱》,翻唱,1,462,3,1,4,3,8,1,潇洒胡洋叔,28733506,1466440014
【英语中字】【Clip 2】BBC纪录片：Tim Peake 特辑 - 如何成为一名宇航员,科学科普,2,455,3,2,14,0,13,1,ZeldaLu,21055048,1466440111
[蛋蛋搬运] Anastasia Modern Renaissance Eye Shadow Palette Tutor,美妆,2,1642,9,6,74,2,4,0,萌大叔怪萝莉,10124364,1466440103
常用日语100句（31-40句）群,校园学习,1,30237,50,7,1547,46,107,224,胭脂老师,31816970,1466440109
爱破破你怕了吗？,日常,2,6956,87,18,84,21,72,8,小X爱本煜,13846855,1466440096
【Gumi】空井【斗君（とっくん） 】,VOCALOID·UTAU,2,386,31,16,25,4,10,5,鏡森萼,1482145,1466440138
【守望先锋】自从看了老E的麦克昂以后...,电子竞技,1,2976,22,4,2,3,4,0,鄙哥,5349913,1466440221
【mayumi西檀】Tell Your World 電音翻唱,翻唱,1,441,4,29,14,17,5,2,西檀Siitan,14245342,1466440198
【初声·五十音】攻破50音第六招-Sara老师,日常,1,212,0,0,16,0,12,0,初声日语,10919790,1466440179
【搬运】《触不可及》片尾曲 Ludovico Einaudi - Una Mattina (Intouchables),音乐综合,2,25994,29,38,1152,131,97,294,鲜美活鱼汤,10490934,1466440231
Anton YelchinXTime Decides （纪念小天使，愿一路走好）,影视剪辑,1,459,13,6,26,14,1,1,2组2号帝江,5713851,1466440124
【林允儿】160620 没有秘密试映会 视频,明星,2,4201,17,4,83,6,8,3,lujiaodeer,16917054,1466440173
【藤谷吧翻译组】20160606KISMY BUSAIKU！？ 为减肥中的女友制作十分钟夜宵,综艺,2,5139,293,13,174,24,27,7,Baidu藤谷太辅吧,24193362,1466440168
聖誕節快樂薑餅 梁祖堯 Joey's Kitchen,美食制作,2,55,0,0,5,0,2,0,Mandythx,23746763,1466440273
【朴信惠】韩剧Doctors帅气动作场面,影视剪辑,2,372446,430,141,3596,96,918,2086,羊哲北家店小二,6666037,1466440463
【进刚】自私任性,影视剪辑,1,3455,18,9,104,25,21,44,夜汐shiro,5266782,1466440577
【静子】新堂爱cos妆，其实是万用萌妹妆~,美妆,1,2068,14,4,38,7,13,1,静子shizuko酱,2571520,1466440495
【EXO】Lucky One 现场合集（持更）,明星,2,31151,518,25,1483,33,98,24,依米花上的露珠,21239038,1466440540
【舔屏向】韩影《Hiya》李浩沅Hoya炫酷舞蹈部分cut~腹肌福利，血槽已空！兄弟一生推！,影视剪辑,2,3473,63,26,107,5,12,1,画风清奇的诗音酱,17662453,1466440566
【湾湾解说】残酷竞技场!!血腥角斗!古罗马的残忍,单机游戏,1,10630,62,16,55,41,7,54,勇者湾湾,13308108,1466440526
【惊悚】夜半无人尸语时【1998】 刘青云  雷宇扬  张锦程,国产电影,2,0,0,0,1,0,2,0,天地独傲,26240618,1466440496
【冰湖钓鱼】洞太小发生的惨剧!!!,单机游戏,1,10582,208,26,48,60,4,20,勇者湾湾,13308108,1466440464
爱剪辑-苍穹之昴EP03张博cut,影视剪辑,2,624,21,0,20,2,2,3,SerenityWoods,32122540,1466440535
CS:GO - ELEAGUE Group D Highlights,网络游戏,2,232,4,1,4,0,6,0,小鸟游天才,742692,1466440549
万人非你,网络游戏,1,213,2,2,2,2,5,1,三加五等于八鹿鹿,20994544,1466440484
太阳的后裔（主题曲）,人力VOCALOID,1,5179,32,7,14,4,19,6,羊捣,11673490,1466440487
鼻子  -1993-Live Ripper.DVDRip.,音乐综合,2,1644,17,8,50,16,27,3,禁止MgP卖萌,12058172,1466440619
王老菊教你打弹珠,单机游戏,1,549662,4377,1343,661,1825,59,304,怕上火暴王老菊,423895,1466440674
【鏡音リン·レン】《战斗儿童》专辑曲试听,VOCALOID·UTAU,2,279,7,4,36,2,18,0,鏡森萼,1482145,1466440676
(毁童年)我的猫和老鼠不可能这么好笑,综合,1,1753,15,8,14,3,4,5,恐怖的子弹君,29722628,1466440695
【闲聊007】黑木瞳 黑岛结菜 菊池风磨 20160620【生肉】,综艺,2,1102,2,3,23,4,10,0,老婆是木村文乃,4230215,1466440690
GMOD恐怖地图实况 鸭蛋与Tom的惊吓之旅,单机游戏,1,48,1,0,2,2,5,1,yadan,13553308,1466440769
 CSGO名词解析:玩蛋策略  What is- Playing the Bomb,电子竞技,2,760,1,5,7,10,11,0,chmnPanda,2204458,1466440744
Winner《半月朋友》吃吃吃日常、《半月朋友》E2cut,明星,1,1905,8,1,14,2,5,1,圆圆脸er,23610327,1466440742
"韩国电视广告2016年6月第一期Korean TV CF Jun, 2016 #1",明星,2,993,30,7,24,2,4,0,Sunny纯,721093,1466440772
[新番推薦]2016.夏 來戰鬥吧！！！ #2,综合,1,1195,8,2,13,13,11,5,亞次圆Ylias,28795012,1466440721
埃塞俄比亚情歌【Selamawit Yohannes & Fikremariam Gebru】- Nafkot,音乐综合,2,2967,7,16,32,4,35,8,CanthanSu,8828952,1466440869
《无名街访》第8期 父亲节特别节目：父爱如山 爱要大声说出来,搞笑,1,126,0,0,1,0,1,0,无名街访,20922005,1466440814
【哈塔】初投稿 喇叭裤（psy）locking原创编舞,街舞,1,1663,12,3,27,13,24,8,Hata小小,31280300,1466440871
卡车柴油声浪以及神tm一样的挂挡合集,汽车,2,15635,119,17,208,2,47,43,姣斯凳督,12278041,1466440864
 【万年B组日村KEN老师】20160621【生肉】,综艺,2,630,0,0,6,1,11,0,怒涛の嵐,6629554,1466440873
【Apink】apink 蔚山足球K联赛特别公演 合集 160619,明星,2,6408,57,11,111,8,9,1,olivan,3867829,1466440866
四二 我的世界单人剧情 弑神戮魔Ep15 寻找戈多,单机游戏,1,113,2,2,1,5,2,1,四二四儿,233176,1466440846
HIKU! Lee Sin Mix   Community Collab - League of Legends_(12,GMV,2,1,0,0,1,0,6,0,这个未来有点萌,7790697,1466440858
【黑武士】李准基狗狼两周剪,影视剪辑,1,4002,34,14,65,9,24,5,卡丹不皮ovo,20789650,1466440782
【守望先锋】扶起来继续送,电子竞技,1,60,0,1,1,0,11,0,yrom,2278777,1466440891
mhx 强袭双刀 烬灭刃lv1 练习 5分30秒,单机游戏,1,348,11,6,3,5,5,0,ghostrider11,662270,1466440834
【毕晚】BUG先生（中南大学软件学院2016毕业生晚会）,日常,1,1180,60,16,22,29,16,1,克劳德德,1611596,1466440944
[MC]1.8新手向教学 EP.5 动物饲养与红石农场,单机游戏,1,592,2,1,7,2,8,3,流风卷云,28585718,1466440968
【杏乾兒搬运】Peachy Bunny Bakes港式甜品制作视频4P合集~,美食制作,2,21863,589,50,1894,58,55,5,Sakura·杏乾兒,2478652,1466440955
【超蝙】夫夫夜巡的日常（LEGO X BVS）,影视剪辑,1,2120,9,6,54,29,7,7,bili_2220086,2220086,1466440975
【井柏然投票团】【自制教程视频】,日常,1,84,0,0,1,0,2,0,嗨井,21483050,1466440930
lovelive-感谢,MAD·AMV,1,227,8,5,9,10,7,0,纯白の小乌,4457555,1466441077
【GUMI中文翻唱】五重空洞【妄想症系列】,VOCALOID·UTAU,1,8607,204,82,299,95,42,36,颗粒子,1515135,1466441084
【崩坏学园2 】  水晶2233散  18-18闯关,手机游戏,1,244,3,11,3,8,7,1,七七,2709486,1466440985
【游戏王ADS】削命魔导书,桌游棋牌,2,1157,11,23,8,1,14,2,爱玩罐子的友谊魂,17379409,1466441078
【兴绘社2014】107 healing stories张艺兴生日应援活动,明星,1,2759,125,30,119,159,17,31,Capture兴绘社,32973993,1466441053
【单曲News】160618 LisAni!TV 竹達彩奈新闻部分(中字),官方延伸,2,341,3,4,13,5,14,0,小淑女频道,19036529,1466441076
【快放视频】10分钟看深渊 第十期（我赐予你们仇恨！）,网络游戏,1,3427,120,40,8,26,6,0,凉凉的钢管,11558155,1466440990
【原作改编】【薰向】四月是你的谎言（My Truth） 第一期,综合,1,123,0,0,2,0,12,1,黄焖鸡米花,32916438,1466441082
【漫画】武装少女 漫画宣传PV,资讯,2,4883,30,44,79,5,13,9,楼前夜听雨,13023198,1466441032
【泰剧】青春追梦曲ep.23預告,影视剪辑,2,18990,19,39,36,5,8,4,林發,6713240,1466441067
炎亚纶后菜鸟的灿烂时代笑容合集,影视剪辑,1,3463,28,8,67,14,16,3,赵小白ZHAO,21520863,1466441106
【兔窝工坊】两分钟做果酱——自制樱桃果酱简易教程,美食制作,1,3685,15,20,130,12,35,27,兔窝姜汤汤汤,14741214,1466441115
慢死你解说：欧乐B 博朗 电动牙刷D20开箱--安润瘦身老师搞笑原创,野生技术协会,1,3862,30,12,9,4,6,3,安润原创出品,30770400,1466441129
（绿川光×游佐浩二）drama：魔王的天契,官方延伸,1,51425,1019,183,3458,524,232,431,好好搞事,4388857,1466441151
【娛樂百分百保齡球大賽】2005【霍建華vs賴雅妍】,综艺,2,1714,66,5,42,4,18,9,霍甜甜的喵,28851166,1466441365
GOT7 20160618 IF YOU DO,明星,2,261,2,0,4,0,6,0,yxyzy,22097484,1466441394
瞎拼ABC-炎亚纶大合集,综艺,2,18833,714,71,1018,113,176,222,理智智智智智,3408699,1466441379
[艾尔之光韩服]守护者vs狂锋武者(MaeHwaHwan),网络游戏,2,2752,164,50,45,8,11,0,akisimon,423873,1466441274
【我不是结不了婚 只是不想】--dreams come true心动,影视剪辑,1,545,1,1,8,3,15,1,Summer星在火星,10929986,1466441425
【墨颜殇社】少女的世界,短片·手书·配音,1,195,2,5,2,5,14,3,梦亦为梦,5567966,1466441440
【多素材MAD】中二病永不灭,MAD·AMV,1,339,4,1,8,2,2,1,螃蟹酒,5197076,1466441453
【KOFM SE】Classic Kyo-Glasses VS Iori Clone-9,Mugen,1,409,1,1,4,0,4,1,武圣拳尊,10293554,1466441417
300英雄新模式血战到底【娱乐局】,电子竞技,1,412,1,2,1,0,5,0,某只迷路的狂三,6586402,1466441412
【排位战】（复刻）万能天才（太阳×奶宝）高分向,网络游戏,1,61,1,1,2,2,1,1,受长是个小二货,360439,1466441413
【综漫，燃】Re：从四月开始的春番世界,MAD·AMV,1,307,6,4,6,3,3,0,我到底看到了什么,30116489,1466441558
剑网三同人 -【江湖写照】,GMV,1,2601,64,21,42,36,20,6,白兮Shirley,32958618,1466441491
【亚米x椭奇x清浅】【LOVE LIVE!】LOVE MARGINAL,宅舞,1,12654,141,84,284,191,128,44,是你宁姐呀,10760577,1466441518
【欅坂46】世界仅剩爱(Instrumental),音乐综合,2,417,2,0,8,0,4,0,AccelerandoC,5580487,1466441490
［同性］[荷兰肥皂剧Sponges］ - Flip & Mick - They Don't Know About,影视剪辑,2,3509,8,5,49,0,3,4,木巨,6559606,1466441516
【栗子咩】【雷锋杯】2016-06-20 第149届-中国区预选赛,网络游戏,1,402,8,8,1,6,6,0,栗子咩XO星际2爱好者,6254658,1466441469
【逗疯玩转】中土世界：暗影魔多 这兽人上天了！！！,单机游戏,1,150,0,0,1,0,2,0,逗疯DouCrazy,7653713,1466441628
思念是一种病,综合,1,151,1,2,5,5,9,3,悠悠我心哎,3522382,1466441665
爱剪辑-苍穹之昴EP04张博cut,影视剪辑,2,660,34,1,22,1,7,3,SerenityWoods,32122540,1466441748
/小X游戏实况/Minecraft第一期,单机游戏,1,344,22,7,1,10,4,3,小X爱本煜,13846855,1466441693
《好玩的世经，更好玩的你》,日常,1,159,1,0,2,0,10,0,王贰小233,14892846,1466441736
亚弥达拉,单机游戏,1,49,3,1,1,2,10,0,狗狗gogo,7982176,1466441677
【早安少女组】绕口令对决,综艺,2,879,37,5,40,8,6,5,川澄由纪,6305459,1466441789
【守望先锋】菜鸡互啄——周日随便玩玩,电子竞技,1,190,3,2,1,0,5,0,摸爆一切摸鱼鸽,626144,1466441785
欢天喜地七仙女青儿剪辑01,影视剪辑,2,14844,135,12,124,13,25,36,darling么么,22962325,1466441813
300英雄同人剑心击杀剪辑（一）,电子竞技,1,1178,4,2,1,4,5,1,SexyKingPP,16001099,1466441847
【食字路口】050123【霍建華】,综艺,2,1409,28,1,50,3,13,12,霍甜甜的喵,28851166,1466441843
【我住在这里的理由花絮】真爱粉们从提出问题那一刻尴尬症已犯,日常,1,32199,563,192,85,409,21,57,和之梦放送,17244618,1466441852
【吃播剪说话精剪X3倍速】Banzz奔驰小哥吃炸鸡腿红烧鸡腿泡芙-160619发布-吃播快放,美食测评,2,80024,1267,34,632,146,360,59,夏明拾柒,9198284,1466441960
【陆毅】秦时明月-盖聂《英雄寞》,影视剪辑,1,19864,284,62,665,252,139,283,柠檬毅,16789633,1466442003
【潋蓝的留学生活记录】01--什么你要去日本留学，记得带特产！,日常,1,564,11,16,7,13,5,0,潋蓝,4792204,1466441888
看动漫学泡妞，高考都结束了你还不找个女朋友？那我来教你吧【动漫歪评】,综合,1,246345,10384,1698,8542,4961,3343,162,一方通行kuma,652315,1466441969
【爽爽子】No More Time Machine刀剑神域IIED2/LiSA,翻唱,1,29204,266,259,730,721,54,35,爽爽子,292445,1466441928
【720P/1080P】琴浦小姐之春香的房间【幻樱字幕组】,完结动画,2,10928,69,28,418,25,13,46,不好不败,8026932,1466441951
 【泰剧】风味绝配/Koo Za Rot Zab  预告 (Weir&Min)【泰语无字】(CH7）,影视剪辑,2,44706,195,76,231,22,31,1,紫禐流星,2621815,1466441885
E3 2016 Hideo Kojima - Kojima Productions - 『DEATH STRANDING,,2,0,0,0,1,0,3,0,該用戶不想取暱稱,26440005,1466442006
【Sikana DIY小课堂】如何包装不规则物体,手工,1,926,1,1,31,5,13,0,思佳纳课堂,31713369,1466442051
天降机甲！！！,电子竞技,1,204,3,1,4,9,5,1,Kuri_S,4569538,1466442073
张杰-我想 MV 1080P,OP/ED/OST,2,0,0,0,1,0,2,0,ZKSY,29358741,1466442083
